main_skill_lv_2,rarity,dodge,name,energy_recovery_rate,energy_reduce_rate,break_durability,main_skill_lv_4,physical_critical,main_skill_lv_10,main_skill_lv_1,life_steal,resist_status_id,ex_skill_lv_2,main_skill_lv_8,main_skill_lv_9,ex_skill_lv_5,magic_str,wave_energy_recovery,unit_id,atk,magic_critical,def,unique_equipment_flag_1,accuracy,union_burst_level,ex_skill_lv_4,main_skill_lv_6,wave_hp_recovery,main_skill_lv_3,enemy_id,main_skill_lv_7,level,ex_skill_lv_3,virtual_hp,physical_penetrate,magic_def,hp_recovery_rate,hp,promotion_level,main_skill_lv_5,magic_penetrate,ex_skill_lv_1,resist_variation_id
3150,0,0,兽人,0,0,0,3150,0,0,3150,0,200000001,0,0,0,0,0,0,252800,17223,0,1580,0,44,3150,0,0,0,3150,830104901,0,315,0,0,0,1422,0,16866188,1,3150,0,0,0
3150,0,0,雪原山羊,0,0,0,3150,0,0,3150,0,200000001,0,0,0,0,0,0,251700,17891,0,1264,0,44,3150,0,0,0,3150,830104902,0,315,0,0,0,1896,0,16812550,1,3150,0,0,0
3150,0,200,小型哥布林,0,0,0,3150,0,0,3150,0,200000001,0,0,0,0,0,0,250300,20093,0,316,0,44,3150,0,0,0,3150,830104903,0,315,0,0,0,1422,0,19336998,1,3150,0,0,0
315,6,30,静流的暗影,40,5,0,315,541,0,315,0,200000001,0,0,0,0,0,0,604903,44688,0,3716,2,44,315,0,0,0,315,830104904,0,315,0,0,0,2357,183,14421606,33,315,0,0,0
315,6,0,伊莉亚的暗影,34,17,0,315,0,0,315,0,200000001,0,0,0,0,91086,0,604401,0,2277,500,1,44,315,0,0,0,315,830104905,0,315,0,0,0,680,60,12394436,33,315,0,0,0
800,1,0,风暴·基兹,130,0,0,600,0,0,0,0,300000008,0,0,0,0,40000,0,307506,50000,0,600,0,60,0,0,0,0,600,830105001,0,325,0,0,0,600,0,177000000,1,800,0,0,0
500,1,0,爆发敌人,0,0,0,0,0,0,100,0,300000008,0,0,0,0,0,0,217300,0,0,0,0,100,0,0,9000,0,500,830105002,150,325,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,250,0,0,0,0,300000008,0,0,0,0,0,0,217301,0,0,0,0,100,0,0,0,0,0,830105003,0,325,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,0,0,0,0,0,300000008,0,0,0,0,0,0,217302,0,0,0,0,100,5000,0,0,0,0,830105004,0,325,0,0,0,0,0,1000000000,1,0,0,0,0
3170,0,0,沙铠野猪,0,0,0,3170,0,0,3170,0,200000001,0,0,0,0,0,0,253200,25308,0,1272,0,41,3170,0,0,0,3170,830105101,0,317,0,0,0,1908,0,15932811,1,3170,0,0,0
3170,0,200,小型哥布林,0,0,0,3170,0,0,3170,0,200000001,0,0,0,0,0,0,250300,27140,0,318,0,41,3170,0,0,0,3170,830105102,0,317,0,0,0,1431,0,18789407,1,3170,0,0,0
317,5,12,空花（黑暗）的暗影,25,20,0,317,0,0,317,0,200000001,0,0,0,0,62279,0,619101,0,143,3350,1,41,317,0,0,0,317,830105103,0,317,0,0,0,2736,86,12638416,33,317,0,0,0
317,5,13,美冬（工作服）的暗影,39,0,0,317,1458,0,317,0,200000001,0,0,0,0,0,0,616901,100527,0,1460,1,41,317,0,0,0,317,830105104,0,317,0,0,0,1124,35,10763737,33,317,0,0,0
3170,0,0,钻地鼠,0,0,0,3170,0,0,3170,0,200000001,0,0,0,0,0,0,257000,54249,0,477,0,41,3170,0,0,0,3170,830105105,0,317,0,0,0,716,0,14999497,1,3170,0,0,0
3180,0,0,覆叶野猪,0,0,0,3180,0,0,3180,0,200000001,0,0,0,0,0,0,253100,25001,0,1276,0,41,3180,0,0,0,3180,830105201,0,318,0,0,0,1914,0,16069420,1,3180,0,0,0
3180,0,0,丛林守护者,0,0,0,3180,0,0,3180,0,200000001,0,0,0,0,0,0,251300,26833,0,957,0,41,3180,0,0,0,3180,830105202,0,318,0,0,0,2393,0,16331756,1,3180,0,0,0
318,5,12,空花（大江户）的暗影,29,20,0,318,0,0,318,0,200000001,0,0,0,0,54273,0,609501,0,133,3068,2,41,318,0,0,0,318,830105203,0,318,0,0,0,4047,211,13170041,33,318,0,0,0
318,5,0,真步（灰姑娘）的暗影,28,29,0,318,0,0,318,0,200000001,0,0,0,0,96690,0,616001,0,925,779,1,41,318,0,0,0,318,830105204,0,318,0,0,0,1893,146,10289735,33,318,0,0,0
3180,0,0,钻地鼠,0,0,0,3180,0,0,3180,0,200000001,0,0,0,0,0,0,257000,54237,0,479,0,41,3180,0,0,0,3180,830105205,0,318,0,0,0,718,0,15124176,1,3180,0,0,0
3200,0,0,魔像,0,0,0,3200,0,0,3200,0,200000001,0,0,0,0,0,0,250700,29327,0,2568,0,41,3200,0,0,0,3200,830105301,0,320,0,0,0,963,0,19805695,1,3200,0,0,0
320,5,3,纯（夏日）的暗影,41,1,0,320,1636,0,320,0,200000001,0,0,0,0,0,0,613601,117525,0,1308,1,41,320,0,0,0,320,830105302,0,320,0,0,0,1196,30,14626983,34,320,0,0,0
320,6,2,惠理子的暗影,36,0,0,320,2184,0,320,0,200000001,0,0,0,0,0,0,602701,156348,0,719,1,41,320,0,0,0,320,830105303,0,320,0,0,0,641,30,13334963,34,320,0,0,0
320,5,0,普雷西娅（堕天使）的暗影,34,17,0,320,0,0,320,0,200000001,0,0,0,0,135858,0,626101,0,2346,527,0,44,320,0,0,0,320,830105304,0,320,0,0,0,676,500,12120231,34,320,0,0,0
3200,0,0,食冰精灵,0,0,0,3200,0,0,3200,0,200000001,0,0,0,0,0,0,258800,54615,0,321,0,41,3200,0,0,0,3200,830105305,0,320,0,0,0,482,0,17235640,1,3200,0,0,0
3210,0,0,兽人,0,0,0,3210,0,0,3210,0,200000001,0,0,0,0,0,0,252800,24740,0,1610,0,41,3210,0,0,0,3210,830105401,0,321,0,0,0,1449,0,16395396,1,3210,0,0,0
3210,0,0,树妖,0,0,0,3210,0,0,3210,0,200000001,0,0,0,0,0,0,251800,28107,0,1288,0,41,3210,0,0,0,3210,830105402,0,321,0,0,0,1932,0,16282219,1,3210,0,0,0
321,6,113,宫子的暗影,28,4,0,321,322,0,321,0,200000001,0,0,0,0,0,0,600701,60670,0,4219,1,41,321,0,0,0,321,830105403,0,321,0,0,0,2674,44,13538462,34,321,0,0,0
321,5,72,纺希（万圣节）的暗影,27,4,0,321,1117,0,321,0,200000001,0,0,0,0,0,0,613901,59954,0,3773,1,48,321,0,0,0,321,830105404,0,321,0,0,0,2704,59,12939386,34,321,0,0,0
3210,0,0,蕾虫,0,0,0,3210,0,0,3210,0,200000001,0,0,0,0,50464,0,258500,0,0,322,0,41,3210,0,0,0,3210,830105405,0,321,0,0,0,483,0,15330603,1,3210,0,0,0
3220,0,0,树精,0,0,0,3220,0,0,3220,0,200000001,0,0,0,0,0,0,252000,27767,0,1292,0,41,3220,0,0,0,3220,830105501,0,322,0,0,0,1938,0,16412432,1,3220,0,0,0
3220,0,0,丛林守护者,0,0,0,3220,0,0,3220,0,200000001,0,0,0,0,0,0,251300,28768,0,969,0,41,3220,0,0,0,3220,830105502,0,322,0,0,0,2423,0,16700587,1,3220,0,0,0
322,5,24,千爱瑠的暗影,50,25,0,322,2757,0,322,0,200000001,0,0,0,0,0,0,610901,117018,0,1005,1,62,322,0,0,0,322,830105503,0,322,0,0,0,751,20,10309113,34,322,0,0,0
3220,0,0,快乐兽人,0,0,0,3220,0,0,3220,0,200000001,0,0,0,0,0,0,254400,92437,0,969,0,41,3220,0,0,0,3220,830105504,0,322,0,0,0,1454,0,15163600,1,3220,0,0,0
322,5,3,优妮的暗影,29,32,0,322,0,0,322,0,200000001,0,0,0,0,82742,0,611001,0,586,1803,1,41,322,0,0,0,322,830105505,0,322,0,0,0,2862,152,11443859,34,322,0,0,0
3240,0,0,上位兽人,0,0,0,3240,0,0,3240,0,200000001,0,0,0,0,0,0,252900,30523,0,975,0,41,3240,0,0,0,3240,830105601,0,324,0,0,0,2438,0,40552345,1,3240,0,0,0
324,5,0,似似花（夏日）的暗影,29,37,0,324,0,0,324,0,200000001,0,0,0,0,129944,0,626601,0,2405,788,1,41,324,0,0,0,324,830105602,0,324,0,0,0,1036,1660,25988566,34,324,0,0,0
324,5,0,安的暗影,36,18,0,324,0,0,324,0,200000001,0,0,0,0,142797,0,609201,0,2348,532,1,41,324,0,0,0,324,830105603,0,324,0,0,0,641,45,24572976,34,324,0,0,0
324,6,0,镜华的暗影,39,17,0,324,0,0,324,0,200000001,0,0,0,0,146710,0,603602,0,2780,598,1,41,324,0,0,0,324,830105604,0,324,0,0,0,706,60,26158775,34,324,0,0,0
3240,0,0,宁芙,0,0,0,3240,0,0,3240,0,200000001,0,0,0,0,68341,0,258100,0,0,325,0,41,3240,0,0,0,3240,830105605,0,324,0,0,0,488,0,37631915,1,3240,0,0,0
0,1,0,爆发敌人,0,0,0,1,0,0,0,0,300000008,0,0,0,0,0,0,217305,0,0,0,0,100,0,0,0,0,0,830105606,0,450,0,0,0,0,0,1000000000,1,0,0,0,0
100,1,0,爆发敌人,0,0,0,250,0,0,0,0,300000008,0,0,0,0,0,0,217301,0,0,0,0,100,0,0,0,0,0,830105607,0,450,0,0,0,0,0,1000000000,1,0,0,0,0
3250,0,0,雪原山羊,0,0,0,3250,0,0,3250,0,200000001,0,0,0,0,0,0,251700,25740,0,1304,0,41,3250,0,0,0,3250,830105701,0,325,0,0,0,1956,0,16689095,1,3250,0,0,0
3250,0,0,沙铠野猪,0,0,0,3250,0,0,3250,0,200000001,0,0,0,0,0,0,253200,27073,0,1304,0,41,3250,0,0,0,3250,830105702,0,325,0,0,0,1956,0,16659064,1,3250,0,0,0
325,5,12,空花（黑暗）的暗影,25,30,0,325,0,0,325,0,200000001,0,0,0,0,62801,0,619101,0,143,3509,1,41,325,0,0,0,325,830105703,0,325,0,0,0,2883,86,13271009,34,325,0,0,0
325,5,3,纯（夏日）的暗影,41,1,0,325,1636,0,325,0,200000001,0,0,0,0,0,0,613601,98250,0,1315,1,41,325,0,0,0,325,830105704,0,325,0,0,0,1201,30,12632958,34,325,0,0,0
3250,0,0,洗石熊,0,0,0,3250,0,0,3250,0,200000001,0,0,0,0,0,0,255600,68964,0,815,0,41,3250,0,0,0,3250,830105705,0,325,0,0,0,1223,0,15322438,1,3250,0,0,0
3260,0,0,雪原山羊,0,0,0,3260,0,0,3260,0,200000001,0,0,0,0,0,0,251700,25735,0,1308,0,41,3260,0,0,0,3260,830105801,0,326,0,0,0,1962,0,16806588,1,3260,0,0,0
3260,0,0,蜷旋金合欢,0,0,0,3260,0,0,3260,0,200000001,0,0,0,0,0,0,251900,27416,0,1308,0,41,3260,0,0,0,3260,830105802,0,326,0,0,0,1962,0,16768536,1,3260,0,0,0
3260,0,0,会动的剑士雕像,0,0,0,3260,0,0,3260,0,200000001,0,0,0,0,0,0,251000,29763,0,1308,0,41,3260,0,0,0,3260,830105803,0,326,0,0,0,2943,0,16306374,1,3260,0,0,0
326,5,12,空花（大江户）的暗影,29,30,0,326,0,0,326,0,200000001,0,0,0,0,54700,0,609501,0,133,3213,2,41,326,0,0,0,326,830105804,0,326,0,0,0,4218,213,13793021,34,326,0,0,0
326,5,0,莱拉耶尔的暗影,34,17,0,326,0,0,326,0,200000001,0,0,0,0,114169,0,626501,0,2348,586,0,41,326,0,0,0,326,830105805,0,326,0,0,0,630,45,10162989,34,326,0,0,0
328,6,30,静流的暗影,48,5,0,328,608,0,328,0,200000001,0,0,0,0,0,0,604903,64428,0,4614,2,41,328,0,0,0,328,830105901,0,328,0,0,0,3095,186,13996436,34,328,0,0,0
3280,0,0,火焰啫喱怪,0,0,0,3280,0,0,3280,0,200000001,0,0,0,0,57984,0,252700,0,0,987,0,41,3280,0,0,0,3280,830105902,0,328,0,0,0,1481,0,15858625,1,3280,0,0,0
3280,0,0,淘气恶魔,0,0,0,3280,0,0,3280,0,200000001,0,0,0,0,76925,0,256300,0,0,494,0,41,3280,0,0,0,3280,830105903,0,328,0,0,0,741,0,16085569,1,3280,0,0,0
328,5,3,铃莓（夏日）的暗影,29,31,0,328,0,0,328,0,200000001,0,0,0,0,82134,0,607701,0,575,2106,2,41,328,0,0,0,328,830105904,0,328,0,0,0,3239,1520,11721017,34,328,0,0,0
3280,0,0,蕾虫,0,0,0,3280,0,0,3280,0,200000001,0,0,0,0,50306,0,258500,0,0,329,0,41,3280,0,0,0,3280,830105905,0,328,0,0,0,494,0,15892790,1,3280,0,0,0
0,1,0,狂乱魔熊,90,0,0,50000,0,0,0,0,300000008,0,0,0,0,0,0,301106,120000,0,1200,0,60,0,0,0,0,50000,830106001,0,338,0,0,0,1500,0,200000000,1,50000,0,0,0
500,1,0,爆发敌人,0,0,0,0,0,0,100,0,300000008,0,0,0,0,0,0,217300,0,0,0,0,100,0,0,9000,0,500,830106002,150,338,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,250,0,0,0,0,300000008,0,0,0,0,0,0,217301,0,0,0,0,100,0,0,0,0,0,830106003,0,338,0,0,0,0,0,1000000000,1,0,0,0,0
3000,1,0,爆发敌人,0,0,0,0,0,0,0,0,300000008,0,0,0,0,0,0,217302,0,0,0,0,100,0,0,0,0,0,830106004,0,338,0,0,0,0,0,1000000000,1,0,0,0,0
3280,0,0,蓝色魔像,0,0,0,3280,0,0,3280,0,200000001,0,0,0,0,0,0,250800,24379,0,658,0,41,3280,0,0,0,3280,830106101,0,328,0,0,0,3948,0,18000084,1,3280,0,0,0
3280,0,0,野性角鹿,0,0,0,3280,0,0,3280,0,200000001,0,0,0,0,0,0,251600,25393,0,1316,0,41,3280,0,0,0,3280,830106102,0,328,0,0,0,1974,0,17044427,1,3280,0,0,0
3280,0,0,蜷旋金合欢,0,0,0,3280,0,0,3280,0,200000001,0,0,0,0,0,0,251900,27406,0,1316,0,41,3280,0,0,0,3280,830106103,0,328,0,0,0,1974,0,16998568,1,3280,0,0,0
328,6,7,怜的暗影,54,0,0,328,1838,0,328,0,200000001,0,0,0,0,0,0,600301,115974,0,1100,1,48,328,0,0,0,328,830106104,0,328,0,0,0,907,40,12422372,34,328,0,0,0
328,6,28,美美的暗影,47,0,0,328,2213,0,328,0,200000001,0,0,0,0,0,0,602001,117375,0,1137,1,72,328,0,0,0,328,830106105,0,328,0,0,0,1039,50,12180150,34,328,0,0,0
3290,0,0,兽人,0,0,0,3290,0,0,3290,0,200000001,0,0,0,0,0,0,252800,25985,0,1650,0,41,3290,0,0,0,3290,830106201,0,329,0,0,0,1485,0,17212015,1,3290,0,0,0
3290,0,200,小型哥布林,0,0,0,3290,0,0,3290,0,200000001,0,0,0,0,0,0,250300,30543,0,330,0,41,3290,0,0,0,3290,830106202,0,329,0,0,0,1485,0,20083050,1,3290,0,0,0
329,5,13,美冬（工作服）的暗影,39,0,0,329,1541,0,329,0,200000001,0,0,0,0,0,0,616901,115255,0,1555,1,41,329,0,0,0,329,830106203,0,329,0,0,0,1193,35,11527496,34,329,0,0,0
329,5,28,望（圣诞节）的暗影,38,4,0,329,781,0,329,0,200000001,0,0,0,0,0,0,611602,70938,0,3932,1,41,329,0,0,0,329,830106204,0,329,0,0,0,2502,119,13018801,34,329,0,0,0
3290,0,0,小恶魔,0,0,0,3290,0,0,3290,0,200000001,0,0,0,0,40144,0,257300,0,0,495,0,41,3290,0,0,0,3290,830106205,0,329,0,0,0,743,0,16264832,1,3290,0,0,0
3300,0,0,暴君巨龟,0,0,0,3300,0,0,3300,0,200000001,0,0,0,0,0,0,251100,23556,0,1655,0,41,3300,0,0,0,3300,830106301,0,330,0,0,0,2483,0,16673696,1,3300,0,0,0
3300,0,0,兽人,0,0,0,3300,0,0,3300,0,200000001,0,0,0,0,0,0,252800,24855,0,1655,0,41,3300,0,0,0,3300,830106302,0,330,0,0,0,1490,0,17323341,1,3300,0,0,0
3300,0,0,持盾哥布林,0,0,0,3300,0,0,3300,0,200000001,0,0,0,0,0,0,251200,28456,0,1655,0,41,3300,0,0,0,3300,830106303,0,330,0,0,0,1490,0,17238507,1,3300,0,0,0
330,6,12,莉玛的暗影,29,6,0,330,166,0,330,0,200000001,0,0,0,0,0,0,605202,60101,0,4802,1,41,330,0,0,0,330,830106304,0,330,0,0,0,3077,24,14692080,35,330,0,0,0
330,6,3,伊绪的暗影,40,13,0,330,0,0,330,0,200000001,0,0,0,0,111027,0,601802,0,1685,1559,1,41,330,0,0,0,330,830106305,0,330,0,0,0,1800,54,12076569,35,330,0,0,0
3300,0,200,小型哥布林,0,0,0,3300,0,0,3300,0,200000001,0,0,0,0,0,0,250300,29106,0,331,0,41,3300,0,0,0,3300,830106401,0,330,0,0,0,1490,0,20334214,1,3300,0,0,0
330,5,0,普雷西娅（堕天使）的暗影,34,17,0,330,0,0,330,0,200000001,0,0,0,0,122475,0,626101,0,2401,542,0,44,330,0,0,0,330,830106402,0,330,0,0,0,689,500,11273224,35,330,0,0,0
3300,0,0,狗头人,0,0,0,3300,0,0,3300,0,200000001,0,0,0,0,0,0,255800,55843,0,497,0,41,3300,0,0,0,3300,830106403,0,330,0,0,0,745,0,16747480,1,3300,0,0,0
3300,0,0,小型狮鹫,0,0,0,3300,0,0,3300,0,200000001,0,0,0,0,0,0,256400,112661,0,497,0,41,3300,0,0,0,3300,830106404,0,330,0,0,0,745,0,16672397,1,3300,0,0,0
330,5,5,璃乃（仙境）的暗影,44,0,0,330,2445,0,330,0,200000001,0,0,0,0,0,0,612901,126155,0,637,1,65,330,0,0,0,330,830106405,0,330,0,0,0,916,50,10679805,35,330,0,0,0
3310,0,0,野性角鹿,0,0,0,3310,0,0,3310,0,200000001,0,0,0,0,0,0,251600,25516,0,1328,0,41,3310,0,0,0,3310,830106501,0,331,0,0,0,1992,0,17497247,1,3310,0,0,0
3310,0,0,覆叶野猪,0,0,0,3310,0,0,3310,0,200000001,0,0,0,0,0,0,253100,26815,0,1328,0,41,3310,0,0,0,3310,830106502,0,331,0,0,0,1992,0,17466551,1,3310,0,0,0
3310,0,0,丛林守护者,0,0,0,3310,0,0,3310,0,200000001,0,0,0,0,0,0,251300,28777,0,996,0,41,3310,0,0,0,3310,830106503,0,331,0,0,0,2490,0,17740849,1,3310,0,0,0
331,5,12,空花（大江户）的暗影,29,35,0,331,0,0,331,0,200000001,0,0,0,0,63446,0,609501,0,136,3220,2,41,331,0,0,0,331,830106504,0,331,0,0,0,4235,214,14405060,35,331,0,0,0
331,6,34,碧的暗影,39,2,0,331,1462,0,331,0,200000001,0,0,0,0,0,0,604001,120164,0,1579,1,67,331,0,0,0,331,830106505,0,331,0,0,0,1577,90,11800541,35,331,0,0,0
3320,0,0,蓝色魔像,0,0,0,3320,0,0,3320,0,200000001,0,0,0,0,0,0,250800,29871,0,666,0,41,3320,0,0,0,3320,830106601,0,332,0,0,0,3996,0,33440490,1,3320,0,0,0
332,5,24,千爱瑠的暗影,50,30,0,332,2855,0,332,0,200000001,0,0,0,0,0,0,610901,150039,0,1035,1,62,332,0,0,0,332,830106602,0,332,0,0,0,763,40,20612228,35,332,0,0,0
332,6,19,忍的暗影,53,0,0,332,2361,0,332,0,200000001,0,0,0,0,0,0,603103,151079,0,1107,1,59,332,0,0,0,332,830106603,0,332,0,0,0,922,97,23069363,35,332,0,0,0
3320,0,0,女低音鸟,0,0,0,3320,0,0,3320,0,200000001,0,0,0,0,0,0,254700,3909,0,999,0,41,3320,0,0,0,3320,830106604,0,332,0,0,0,1499,996,31714285,1,3320,0,0,0
332,5,5,碧（插班生）的暗影,43,0,0,332,2860,0,332,0,200000001,0,0,0,0,0,0,610701,149687,0,935,2,65,332,0,0,0,332,830106605,0,332,0,0,0,1140,65,20092398,35,332,0,0,0
0,1,0,爆发敌人,0,0,0,1,0,0,0,0,300000008,0,0,0,0,0,0,217305,0,0,0,0,100,0,0,500,0,0,830106606,0,450,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,250,0,0,0,0,300000008,0,0,50,0,0,0,217301,0,0,0,0,100,0,0,0,0,0,830106607,0,450,0,50,0,0,0,1000000000,1,0,0,0,0
3320,0,0,野性角鹿,0,0,0,3320,0,0,3320,0,200000001,0,0,0,0,0,0,251600,25517,0,1332,0,41,3320,0,0,0,3320,830106701,0,332,0,0,0,1998,0,17720803,1,3320,0,0,0
3320,0,0,持盾哥布林,0,0,0,3320,0,0,3320,0,200000001,0,0,0,0,0,0,251200,28453,0,1665,0,41,3320,0,0,0,3320,830106702,0,332,0,0,0,1499,0,17689813,1,3320,0,0,0
3320,0,0,会动的战士雕像,0,0,0,3320,0,0,3320,0,200000001,0,0,0,0,0,0,250900,29426,0,1998,0,41,3320,0,0,0,3320,830106703,0,332,0,0,0,1998,0,16978411,1,3320,0,0,0
332,6,3,茜里的暗影,39,36,0,332,0,0,332,0,200000001,0,0,0,0,109305,0,600601,0,672,1865,1,41,332,0,0,0,332,830106704,0,332,0,0,0,2193,153,13039676,35,332,0,0,0
332,6,0,镜华的暗影,39,17,0,332,0,0,332,0,200000001,0,0,0,0,131931,0,603602,0,2850,623,1,41,332,0,0,0,332,830106705,0,332,0,0,0,725,60,12045156,35,332,0,0,0
3330,0,0,蓝色魔像,0,0,0,3330,0,0,3330,0,200000001,0,0,0,0,0,0,250800,24529,0,668,0,41,3330,0,0,0,3330,830106801,0,333,0,0,0,4008,0,18806234,1,3330,0,0,0
3330,0,0,会动的剑士雕像,0,0,0,3330,0,0,3330,0,200000001,0,0,0,0,0,0,251000,29765,0,1336,0,41,3330,0,0,0,3330,830106802,0,333,0,0,0,3006,0,17302719,1,3330,0,0,0
333,6,21,佩可莉姆的暗影,48,5,0,333,579,0,333,0,200000001,0,0,0,0,0,0,605802,73623,0,3884,2,41,333,0,0,0,333,830106803,0,333,0,0,0,3291,148,15538565,35,333,0,0,0
333,5,0,安＆古蕾雅的暗影,34,17,0,333,0,0,333,0,200000001,0,0,0,0,126123,0,681001,0,2431,513,0,41,333,0,0,0,333,830106804,0,333,0,0,0,645,45,11503346,35,333,0,0,0
333,6,0,凯露（夏日）的暗影,44,18,0,333,0,0,333,0,200000001,0,0,0,0,137600,0,607801,0,2771,673,1,41,333,0,0,0,333,830106805,0,333,0,0,0,757,45,12181696,35,333,0,0,0
3340,0,0,蓝色魔像,0,0,0,3340,0,0,3340,0,200000001,0,0,0,0,0,0,250800,24527,0,670,0,41,3340,0,0,0,3340,830106901,0,334,0,0,0,4020,0,18914476,1,3340,0,0,0
334,5,0,似似花（夏日）的暗影,29,52,0,334,0,0,334,0,200000001,0,0,0,0,117054,0,626601,0,2475,813,1,41,334,0,0,0,334,830106902,0,334,0,0,0,1073,1660,12116082,35,334,0,0,0
3340,0,0,垂耳翼兔,0,0,0,3340,0,0,3340,0,200000001,0,0,0,0,73252,0,256000,0,0,503,0,41,3340,0,0,0,3340,830106903,0,334,0,0,0,754,0,17178130,1,3340,0,0,0
3340,0,0,嗜睡猫头鹰,0,0,0,3340,0,0,3340,0,200000001,0,0,0,0,33339,0,255700,0,0,503,0,41,3340,0,0,0,3340,830106904,0,334,0,0,0,754,0,17043924,1,3340,0,0,0
334,6,0,凯露（夏日）的暗影,44,18,0,334,0,0,334,0,200000001,0,0,0,0,137683,0,607801,0,2772,675,1,41,334,0,0,0,334,830106905,0,334,0,0,0,758,45,12274536,35,334,0,0,0
50000,1,0,壮汉幽灵,30,0,0,100,0,0,25,0,300000034,0,0,0,0,0,0,320802,0,0,0,0,60,25,0,25,0,50000,830107001,0,344,0,0,0,0,0,260000000,1,50000,0,0,0
0,1,0,壮汉幽灵A,0,0,0,0,0,0,0,0,300000034,0,0,0,0,55000,0,320802,55000,0,10000,0,60,0,0,0,0,0,830107002,0,344,0,0,0,10000,0,2100000,1,0,0,0,0
0,1,0,壮汉幽灵B,0,0,0,0,0,0,0,0,300000034,0,0,0,0,0,0,320802,0,0,0,0,60,0,0,0,0,0,830107003,0,344,0,0,0,0,0,3600000,1,0,0,0,0
0,1,0,壮汉幽灵C,0,0,0,0,0,0,0,0,300000034,0,0,0,0,0,0,320802,0,0,10000,0,60,0,0,0,0,0,830107004,0,344,0,0,0,10000,0,2100000,1,0,0,0,0
2900,1,0,爆发敌人,0,0,0,0,0,0,100,0,300000008,0,0,0,0,0,0,217300,0,0,0,0,100,0,0,9000,0,3000,830107005,150,344,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,250,0,0,0,0,300000008,0,0,0,0,0,0,217301,0,0,0,0,100,0,0,0,0,0,830107006,0,344,0,50,0,0,0,1000000000,1,0,0,0,0
336,6,12,莉玛的暗影,29,6,0,336,173,0,336,0,200000001,0,0,0,0,0,0,605202,63938,0,5599,1,41,336,0,0,0,336,830107101,0,336,0,0,0,3808,24,30126448,35,336,0,0,0
3360,0,0,敏捷鼠妖,0,0,0,3360,0,0,3360,0,200000001,0,0,0,0,0,0,253700,142100,0,2528,0,41,3360,0,0,0,3360,830107102,0,336,0,0,0,2528,0,29840395,1,3360,0,0,0
3360,0,0,岩盔蜥蜴,0,0,0,3360,0,0,3360,0,200000001,0,0,0,0,0,0,252300,143183,0,2528,0,41,3360,0,0,0,3360,830107103,0,336,0,0,0,2528,0,29794039,1,3360,0,0,0
3360,0,0,槌子蛇,0,0,0,3360,0,0,3360,0,200000001,0,0,0,0,0,0,255000,56448,0,2107,0,41,3360,0,0,0,3360,830107104,0,336,0,0,0,2107,0,29291254,1,3360,0,0,0
336,5,3,优衣（礼服）的暗影,29,21,0,336,0,0,336,0,200000001,0,0,0,0,109168,0,615601,0,712,2129,1,41,336,0,0,0,336,830107105,0,336,0,0,0,3398,2960,26194992,35,336,0,0,0
3380,0,0,树精,0,0,0,3380,0,0,3380,0,200000001,0,0,0,0,0,0,252000,44744,0,3390,0,41,3380,0,0,0,3380,830107201,0,338,0,0,0,3390,0,31708822,1,3380,0,0,0
3380,0,0,丛林守护者,0,0,0,3380,0,0,3380,0,200000001,0,0,0,0,0,0,251300,46367,0,2543,0,41,3380,0,0,0,3380,830107202,0,338,0,0,0,4238,0,31948195,1,3380,0,0,0
338,6,42,流夏的暗影,63,4,0,338,1272,0,338,0,200000001,0,0,0,0,0,0,605601,71273,0,3936,1,41,338,0,0,0,338,830107203,0,338,0,0,0,4785,61,30197985,35,338,0,0,0
338,6,3,茜里的暗影,39,21,0,338,0,0,338,0,200000001,0,0,0,0,131300,0,600601,0,809,2266,1,41,338,0,0,0,338,830107204,0,338,0,0,0,2659,153,27140176,35,338,0,0,0
3380,0,0,火焰法师,0,0,0,3380,0,0,3380,0,200000001,0,0,0,0,61442,0,259300,0,0,848,0,41,3380,0,0,0,3380,830107205,0,338,0,0,0,848,0,27926628,1,3380,0,0,0
3410,0,200,小型哥布林,0,0,0,3410,0,0,3410,0,200000001,0,0,0,0,0,0,250300,63693,0,855,0,41,3410,0,0,0,3410,830107301,0,341,0,0,0,2565,0,48029513,1,3410,0,0,0
3410,0,0,会动的战士雕像,0,0,0,3410,0,0,3410,0,200000001,0,0,0,0,0,0,250900,64431,0,5130,0,41,3410,0,0,0,3410,830107302,0,341,0,0,0,3420,0,41335705,1,3410,0,0,0
341,6,26,纯的暗影,40,5,0,341,713,0,341,0,200000001,0,0,0,0,0,0,604701,87033,0,4402,1,41,341,0,0,0,341,830107303,0,341,0,0,0,4825,69,40582990,36,341,0,0,0
341,5,0,真步（灰姑娘）的暗影,28,29,0,341,0,0,341,0,200000001,0,0,0,0,177078,0,616001,0,1151,1004,1,41,341,0,0,0,341,830107304,0,341,0,0,0,2374,146,32715339,36,341,0,0,0
