class_id,action_value_1,action_type,action_detail_1,action_id,action_value_4,target_assignment,action_detail_2,action_detail_3,target_count,target_range,description,target_area,action_value_6,target_type,level_up_disp,action_value_5,target_number,action_value_3,action_value_2,action_value_7
1,0.0,8,4,301002203,0.0,1,0,0,3,3000,,9,0.0,3,,0.0,0,2.0,0.0,0.0
1,0.0,8,4,301002204,0.0,1,0,0,2,3000,,9,0.0,3,,0.0,0,5.0,0.0,0.0
1,100.0,17,7,301002301,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,90.0,0.0,0.0
1,100000.0,73,3,301002302,0.0,2,0,0,1,0,,3,0.0,7,,2000000.0,0,90.0,0.0,0.0
1,1.0,10,1020,301002303,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,1.0,0.0,1.0
1,1.0,10,1040,301002304,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,1.0,0.0,1.0
1,0.0,98,0,301002305,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,0.0,90.0,1.0
1,20.0,38,81,301002306,0.0,1,2,0,1,3000,,3,0.0,3,,3000.0,0,90.0,0.0,0.0
1,2.0,10,91,301002307,90.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,0.0,90.0,0.0
1,10.0,1,1,301002401,0.00015,1,0,80,1,3000,,3,0.0,3,,0.0,0,1.0,10.0,0.0
1,100.0,1,1,301003101,0.01,1,0,50,3,3000,,9,0.0,3,,0.0,0,1.0,10.0,0.0
1,1.0,10,21,301003102,18.0,1,1,0,3,3000,,9,0.0,3,,0.0,0,0.0,750.0,0.0
1,1.0,10,41,301003103,18.0,1,1,0,3,3000,,9,0.0,3,,0.0,0,0.0,750.0,0.0
1,100.0,1,2,301003201,0.01,1,0,50,2,3000,,9,0.0,3,,0.0,0,1.0,10.0,0.0
1,0.0,23,970,301003202,0.0,1,301003204,301003203,2,3000,,9,0.0,3,,0.0,0,0.0,0.0,0.0
1,0.0,8,4,301003203,0.0,1,0,0,2,3000,,9,0.0,3,,0.0,0,2.0,0.0,0.0
1,0.0,8,4,301003204,0.0,1,0,0,2,3000,,9,0.0,3,,0.0,0,5.0,0.0,0.0
1,100.0,1,1,301003401,0.01,1,0,50,1,3000,,3,0.0,3,,0.0,0,1.0,10.0,0.0
1,27.0,1,1,301100101,0.0,1,0,0,4,3000,,1,0.0,3,,0.0,0,2.16,27.0,0.0
1,15.0,1,1,301100201,0.0,1,0,0,1,3000,,1,0.0,3,,3.0,0,1.2,15.0,0.0
1,2.0,10,11,301100202,4.0,1,1,0,1,3000,,2,0.0,3,,0.05,0,0.0,80.0,0.0
1,2.0,10,10,301100203,4.0,2,1,0,1,3000,,3,0.0,7,,0.05,0,0.0,120.0,0.0
1,0.0,7,4,301101101,0.0,1,0,0,1,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,200.0,1,1,301101102,0.003,1,0,50,99,140,,2,0.0,3,,0.0,0,3.5,2.0,0.0
1,0.0,8,7,301101103,0.0,1,0,0,99,140,,2,0.0,3,,0.0,0,3.0,0.0,0.0
1,0.0,7,4,301101201,0.0,1,0,0,1,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,20.0,1,1,301101202,0.0002,1,0,50,99,140,,2,0.0,3,,0.0,0,3.5,0.2,0.0
1,1.0,10,21,301101203,15.0,1,1,0,99,140,,2,0.0,3,,0.0,0,0.2,0.0,0.0
1,60.0,1,1,301101301,0.0012,1,0,50,1,3000,,3,0.0,3,,0.0,0,3.5,0.6,0.0
1,100.0,17,7,301101401,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,90.0,0.0,0.0
1,100000.0,73,3,301101402,0.0,2,0,0,1,0,,3,0.0,7,,850000.0,0,90.0,0.0,0.0
1,1.0,10,1020,301101403,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,1.0,0.0,1.0
1,1.0,10,1040,301101404,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,1.0,0.0,1.0
1,0.0,7,4,301102101,0.0,1,0,0,1,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,200.0,1,1,301102102,0.003,1,0,50,99,140,,2,0.0,3,,0.0,0,3.5,2.0,0.0
1,2000.0,3,3,301102103,0.0,1,0,0,99,140,,2,0.0,3,,0.0,0,1000.0,0.0,0.0
1,0.0,8,7,301102104,0.0,1,0,0,99,140,,2,0.0,3,,0.0,0,5.0,0.0,0.0
1,0.0,7,4,301102201,0.0,1,0,0,1,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,20.0,1,1,301102202,0.0002,1,0,50,99,140,,2,0.0,3,,0.0,0,3.5,0.2,0.0
1,1.0,10,21,301102203,15.0,1,1,0,99,140,,2,0.0,3,,0.0,0,0.2,0.0,0.0
1,60.0,1,1,301102301,0.0012,1,0,50,1,3000,,3,0.0,3,,0.0,0,3.5,0.6,0.0
1,100.0,17,7,301102401,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,90.0,0.0,0.0
1,100000.0,73,3,301102402,0.0,2,0,0,1,0,,3,0.0,7,,850000.0,0,90.0,0.0,0.0
1,1.0,10,1020,301102403,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,1.0,0.0,1.0
1,1.0,10,1040,301102404,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,1.0,0.0,1.0
1,0.0,98,0,301102405,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,0.0,90.0,1.0
1,20.0,38,81,301102406,0.0,1,2,0,1,3000,,3,0.0,3,,3000.0,0,90.0,0.0,0.0
1,0.0,7,1,301103101,0.0,1,0,0,1,3000,,2,0.0,3,,0.0,0,0.0,0.0,0.0
1,0.7,92,0,301103102,0.0,1,0,0,99,100,,2,0.0,3,,0.0,0,0.0,0.0,0.0
1,200.0,1,1,301103103,0.004,1,0,0,99,100,,2,0.0,3,,0.0,0,3.5,2.0,0.0
1,0.0,8,7,301103104,0.0,1,0,0,99,100,,2,0.0,3,,0.0,0,3.0,0.0,0.0
1,0.0,7,1,301103201,0.0,1,0,0,1,3000,,2,0.0,3,,0.0,0,0.0,0.0,0.0
1,0.7,92,0,301103202,0.0,1,0,0,99,100,,2,0.0,3,,0.0,0,0.0,0.0,0.0
1,90.0,1,1,301103203,0.0018,1,0,0,99,100,,2,0.0,3,,0.0,0,3.5,0.9,0.0
1,1.0,10,21,301103204,15.0,1,1,0,99,100,,2,0.0,3,,0.0,0,0.1,0.0,0.0
1,0.7,92,0,301103301,0.0,1,0,0,1,3000,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,45.0,1,1,301103302,0.0009,1,0,0,1,3000,,1,0.0,3,,0.0,0,3.5,0.45,0.0
1,100.0,17,7,301103401,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,90.0,0.0,0.0
1,1.0,10,1020,301103402,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,1.0,0.0,1.0
1,1.0,10,1040,301103403,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,1.0,0.0,1.0
1,0.0,7,1,301104101,0.0,1,0,0,1,3000,,2,0.0,3,,0.0,0,0.0,0.0,0.0
1,0.7,92,0,301104102,0.0,1,0,0,99,150,,2,0.0,3,,0.0,0,0.0,0.0,0.0
1,200.0,1,1,301104103,0.004,1,0,0,99,150,,2,0.0,3,,0.0,0,3.5,2.0,0.0
1,0.0,8,7,301104104,0.0,1,0,0,99,150,,2,0.0,3,,0.0,0,3.0,0.0,0.0
1,0.0,7,1,301104201,0.0,1,0,0,1,3000,,2,0.0,3,,0.0,0,0.0,0.0,0.0
1,0.7,92,0,301104202,0.0,1,0,0,99,150,,2,0.0,3,,0.0,0,0.0,0.0,0.0
1,90.0,1,1,301104203,0.0018,1,0,0,99,150,,2,0.0,3,,0.0,0,3.5,0.9,0.0
1,1.0,10,21,301104204,15.0,1,1,0,99,150,,2,0.0,3,,0.0,0,0.1,0.0,0.0
1,0.7,92,0,301104301,0.0,1,0,0,1,3000,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,45.0,1,1,301104302,0.0009,1,0,0,1,3000,,1,0.0,3,,0.0,0,3.5,0.45,0.0
1,100.0,17,7,301104401,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,90.0,0.0,0.0
1,100000.0,73,3,301104402,0.0,2,0,0,1,0,,3,0.0,7,,850000.0,0,90.0,0.0,0.0
1,1.0,10,1020,301104403,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,1.0,0.0,1.0
1,1.0,10,1040,301104404,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,1.0,0.0,1.0
1,0.5,98,0,301104405,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,0.0,90.0,1.0
1,0.0,7,1,301105101,0.0,1,0,0,1,3000,,2,0.0,3,,0.0,0,0.0,0.0,0.0
1,200.0,1,1,301105102,0.004,1,0,0,99,100,,2,0.0,3,,0.0,0,3.5,2.0,0.0
1,0.0,8,7,301105103,0.0,1,0,0,99,100,,2,0.0,3,,0.0,0,3.0,0.0,0.0
1,0.0,7,1,301105201,0.0,1,0,0,1,3000,,2,0.0,3,,0.0,0,0.0,0.0,0.0
1,90.0,1,1,301105202,0.0018,1,0,0,99,100,,2,0.0,3,,0.0,0,3.5,0.9,0.0
1,1.0,10,21,301105203,15.0,1,1,0,99,100,,2,0.0,3,,0.0,0,0.1,0.0,0.0
1,45.0,1,1,301105301,0.0009,1,0,0,1,3000,,1,0.0,3,,0.0,0,3.5,0.45,0.0
1,0.0,7,4,301106101,0.0,1,0,0,1,3000,,2,0.0,3,,0.0,0,0.0,0.0,0.0
1,14.0,1,1,301106102,0.00025,1,0,80,99,150,,2,0.0,3,,0.0,0,1.0,14.0,0.0
1,0.0,8,7,301106103,0.0,1,0,0,99,150,,2,0.0,3,,0.0,0,5.0,0.0,0.0
1,0.0,7,4,301106201,0.0,1,0,0,1,3000,,2,0.0,3,,0.0,0,0.0,0.0,0.0
1,5.0,1,1,301106202,7e-05,1,0,80,99,150,,2,0.0,3,,0.0,0,1.0,5.0,0.0
1,1.0,10,21,301106203,15.0,1,1,0,99,150,,2,0.0,3,,0.0,0,0.01,0.0,0.0
1,10.0,1,1,301106301,0.00017,1,0,80,1,3000,,1,0.0,3,,0.0,0,1.0,10.0,0.0
1,13.5,1,1,301200101,0.0,1,0,0,4,3000,,1,0.0,3,,0.0,0,1.08,13.5,0.0
1,300.0,16,2,301200102,0.0,1,0,0,4,3000,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,0.0,15,2,301200201,0.0,2,101050603,1,1,-1,,1,2.0,7,,1.0,0,1.0,0.0,0.0
1,100.0,49,2,301201101,0.0,2,0,0,99,2160,取消减益,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,2.0,10,20,301201102,6.0,2,1,0,1,0,自身的物防极大提升,3,0.0,7,,0.0,0,0.5,100.0,2.0
1,2.0,10,40,301201103,6.0,2,1,0,1,0,自身的魔防极大提升,3,0.0,7,,0.0,0,0.5,100.0,2.0
1,2.0,10,20,301201104,18.0,2,1,0,99,2160,我方除自身以外的队友物防提升,3,0.0,3,,0.0,1,0.25,10.0,2.0
1,2.0,10,40,301201105,18.0,2,1,0,99,2160,我方除自身以外的队友魔防提升,3,0.0,3,,0.0,1,0.25,10.0,2.0
1,13.5,1,1,301201201,0.0,1,0,0,99,2160,对敌方全体造成物理伤害,3,0.0,3,,0.0,0,1.08,13.5,0.0
1,0.0,8,7,301201202,0.0,1,0,0,0,2160,使受到伤害的对象眩晕,3,0.0,1,,0.0,0,3.0,0.0,0.0
1,20.4,1,1,301201301,0.0,1,0,0,99,450,对前方范围内造成物理伤害,1,0.0,3,,0.0,0,1.62,20.4,0.0
1,300.0,16,1,301201302,0.0,2,0,0,1,0,回复自身的技能值,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,2.0,10,10,301201303,18.0,2,1,0,99,2160,小幅提升我方全体的物攻,3,0.0,3,,0.0,0,0.1,3.0,2.0
1,2.0,10,30,301201304,18.0,2,1,0,99,2160,小幅提升我方全体的物攻,3,0.0,3,,0.0,0,0.1,3.0,2.0
1,100.0,17,3,301201401,0.0,0,0,0,0,0,触发,0,0.0,0,,0.0,0,40.0,0.0,0.0
1,180.0,22,1,301201402,0.0,2,30120102,0,1,0,行动模式变更,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,2.0,10,10,301201403,90.0,2,1,0,1,0,提升自身物攻,3,0.0,7,,0.0,0,0.0,15.0,0.0
1,1.25,8,2,301201404,0.0,2,0,0,1,0,自身加速,3,0.0,7,,0.0,0,90.0,0.0,2.0
1,100.0,17,10,301201501,1.0,0,0,0,0,0,触发,0,0.0,0,,0.0,0,0.0,0.0,0.0
1,0.1,8,1,301201502,0.0,2,0,0,1,0,自身减速,3,0.0,7,,0.0,0,8.0,0.0,0.0
1,100.0,49,2,301202101,0.0,2,0,0,99,2160,取消减益,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,2.0,10,20,301202102,6.0,2,1,0,1,0,自身物防中幅提升,3,0.0,7,,0.0,0,0.5,15.0,2.0
1,2.0,10,40,301202103,6.0,2,1,0,1,0,自身魔防中幅提升,3,0.0,7,,0.0,0,0.5,15.0,2.0
1,13.5,1,1,301202201,0.0,1,0,0,99,2160,对敌方全体造成物理伤害,3,0.0,3,,0.0,0,1.08,13.5,0.0
1,20.4,1,1,301202301,0.0,1,0,0,99,450,对前方范围内造成物理伤害,1,0.0,3,,0.0,0,1.62,20.4,0.0
1,1.0,1,1,301202401,0.0,1,0,0,1,2160,对眼前的敌人造成物理伤害,1,0.0,3,,0.0,0,0.0,1.0,0.0
1,100.0,17,10,301202501,1.0,0,0,0,0,0,触发开关,0,0.0,0,,0.0,0,0.0,0.0,0.0
1,0.1,8,1,301202502,0.0,2,0,0,1,0,自身减速,3,0.0,7,,0.0,0,8.0,0.0,0.0
1,100.0,49,2,301203101,0.0,2,0,0,99,2160,取消减益,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,2.0,10,20,301203102,6.0,2,1,0,1,0,自身物防极大提升,3,0.0,7,,0.0,0,0.5,30.0,2.0
1,2.0,10,40,301203103,6.0,2,1,0,1,0,自身魔防极大提升,3,0.0,7,,0.0,0,0.5,30.0,2.0
1,13.5,1,1,301203201,0.0,1,0,0,99,2160,对敌方全体造成物理伤害,3,0.0,3,,0.0,0,1.08,13.5,0.0
1,20.4,1,1,301203301,0.0,1,0,0,99,450,对前方范围内造成物理伤害,1,0.0,3,,0.0,0,1.62,20.4,0.0
1,1.0,1,1,301203401,0.0,1,0,0,1,2160,对眼前的敌人造成物理伤害,1,0.0,3,,0.0,0,0.0,1.0,0.0
1,100.0,17,10,301203501,1.0,0,0,0,0,0,触发开关,0,0.0,0,,0.0,0,0.0,0.0,0.0
1,0.1,8,1,301203502,0.0,2,0,0,1,0,自身减速,3,0.0,7,,0.0,0,8.0,0.0,0.0
1,6.0,1,1,301204101,0.00019,1,0,100,99,3000,,3,0.0,3,,0.0,0,1.0,6.0,0.0
1,40.0,1,1,301204201,0.00073,1,0,50,2,3000,,3,0.0,3,,0.0,0,1.0,40.0,0.0
1,0.0,28,1900,301205101,0.0,2,301205102,301205103,1,-1,,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,152.0,1,1,301205102,0.00432,1,0,100,99,3000,,3,0.0,3,,0.0,0,1.0,152.0,0.0
1,6.0,1,1,301205103,7e-05,1,0,100,99,3000,,3,0.0,3,,0.0,0,1.0,6.0,0.0
1,0.0,6,1,301205201,0.0,2,0,0,1,-1,,3,0.0,7,,0.0,0,90.0,100.0,0.0
1,0.0,6,2,301205202,0.0,2,0,0,1,-1,,3,0.0,7,,0.0,0,90.0,100.0,0.0
1,80.0,1,1,301205301,0.00073,1,0,50,2,3000,,3,0.0,3,,0.0,0,1.0,80.0,0.0
1,0.0,28,1900,301206101,0.0,2,301206102,301206103,1,-1,,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,20.0,1,1,301206102,0.00046,1,0,100,99,3000,,3,0.0,3,,0.0,0,1.0,20.0,0.0
1,2.0,1,1,301206103,3e-05,1,0,100,99,3000,,3,0.0,3,,0.0,0,1.0,2.0,0.0
1,100000.0,6,5,301206201,0.0,2,0,0,1,-1,,3,0.0,7,,0.0,0,90.0,60.0,0.0
1,20.0,72,3,301206202,0.0,2,0,0,1,-1,,3,0.0,7,,0.0,0,90.0,0.002,0.0
1,10.0,1,1,301206301,0.00022,1,0,100,2,3000,,3,0.0,3,,0.0,0,1.0,10.0,0.0
1,1.0,1,2,301300101,0.0,1,0,0,99,2160,,1,0.0,3,,0.0,0,1.7,1.0,0.0
1,2.0,10,10,301300102,25.0,2,1,0,1,2160,,2,0.0,3,,0.0,0,0.0,100.0,0.0
1,2.0,10,30,301300103,25.0,2,1,0,1,2160,,2,0.0,3,,0.0,0,0.0,100.0,0.0
1,11.0,1,2,301300201,0.0,1,0,0,2,2160,,1,0.0,4,,0.0,0,1.4,10.0,0.0
1,40.0,16,2,301300301,0.0,1,0,0,3,2160,削减敌方单体的技能值{0},1,0.0,3,技能值伤害+{0},0.0,0,0.0,2.2,0.0
1,120.0,16,1,301300302,0.0,2,0,0,1,0,自身的技能值回复{0},1,0.0,7,技能值回复量+{0},0.0,0,0.0,2.2,0.0
1,6.0,1,2,301300303,0.0,1,0,0,3,2160,,1,0.0,3,,0.0,0,1.0,1.4,0.0
1,0.0,7,1,301300401,0.0,1,0,0,1,3000,,2,0.0,3,,0.0,0,0.0,0.0,0.0
1,1.0,1,1,301300402,0.0,1,0,0,99,100,,2,0.0,1,,0.0,0,0.8,1.5,0.0
2,100.0,17,3,301300501,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,50.0,0.0,0.0
2,180.0,22,1,301300502,0.0,2,30130002,0,1,0,,1,0.0,1,,0.0,0,0.0,0.0,0.0
2,180.0,22,2,301300503,0.0,2,3013001,0,1,0,,1,0.0,1,,0.0,0,0.0,0.0,0.0
1,20.0,46,1,301301101,0.0,1,1,100,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,7.0,26,301301101,301301102,0.0,2,1,0,1,0,,3,1.0,7,,0.0,0,0.0,0.008,0.0
1,8.0,26,301301105,301301103,0.0,2,2,0,1,0,,3,1.0,7,,0.0,0,0.0,4.0,0.0
1,8.0,26,301301106,301301104,0.0,2,2,0,1,0,,3,1.0,7,,0.0,0,0.0,4.0,0.0
1,1.0,10,11,301301105,24.0,1,1,0,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,1.0,10,31,301301106,24.0,1,1,0,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,2.0,10,10,301301107,18.0,2,1,0,1,0,,3,0.0,7,,0.0,0,0.0,100.0,0.0
1,2.0,10,30,301301108,18.0,2,1,0,1,0,,3,0.0,7,,0.0,0,0.0,100.0,0.0
1,2.0,10,30,301301109,18.0,2,1,0,1,0,,3,0.0,7,,0.0,0,0.0,100.0,0.0
1,14.0,1,1,301301201,0.00207,1,0,100,2,3000,,3,0.0,4,,0.0,0,1.0,14.0,0.0
1,90.0,1,1,301301202,0.00315,1,0,0,2,3000,,3,0.0,4,,0.0,0,10.5,18.0,0.0
1,6.0,1,2,301301301,0.00066,1,0,100,99,3000,,3,0.0,3,,0.0,0,1.0,6.0,0.0
1,8.0,26,301301304,301301302,0.0,2,1,0,1,0,,3,1.0,7,,0.0,0,0.0,0.05,0.0
1,8.0,26,301301305,301301303,0.0,2,1,0,1,0,,3,1.0,7,,0.0,0,0.0,0.02,0.0
1,1.0,16,2,301301304,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,1.0,16,4,301301305,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,100.0,17,9,301301401,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,20.0,0.0,0.0
1,1.0,10,11,301301402,20.0,2,2,0,1,0,,1,0.0,7,,0.0,0,1.0,0.0,0.0
1,100.0,17,9,301301501,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,20.0,0.0,0.0
1,1.0,10,21,301301502,20.0,2,2,0,1,0,,1,0.0,7,,0.0,0,1.0,0.0,0.0
1,1.0,10,41,301301503,20.0,2,2,0,1,0,,1,0.0,7,,0.0,0,1.0,0.0,0.0
1,100.0,17,9,301301601,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,20.0,0.0,0.0
1,1.0,10,31,301301602,20.0,2,2,0,1,0,,1,0.0,7,,0.0,0,1.0,0.0,0.0
1,23.0,1,1,301301701,0.00342,1,0,50,1,3000,,3,0.0,3,,0.0,0,1.0,23.0,0.0
1,60.0,1,1,301301702,0.0042,1,0,0,1,3000,,3,0.0,3,,0.0,0,12.25,12.0,0.0
1,100.0,17,7,301301801,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,90.0,0.0,0.0
1,100000.0,73,3,301301802,0.0,2,0,0,1,0,,3,0.0,7,,850000.0,0,90.0,0.0,0.0
1,1.0,10,1020,301301803,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,1.0,0.0,1.0
1,1.0,10,1040,301301804,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,1.0,0.0,1.0
1,20.0,46,1,301302101,0.0,1,1,100,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,7.0,26,301302101,301302102,0.0,2,1,0,1,0,,3,1.0,7,,0.0,0,0.0,0.008,0.0
1,8.0,26,301302105,301302103,0.0,2,2,0,1,0,,3,1.0,7,,0.0,0,0.0,4.0,0.0
1,8.0,26,301302106,301302104,0.0,2,2,0,1,0,,3,1.0,7,,0.0,0,0.0,4.0,0.0
1,1.0,10,11,301302105,24.0,1,1,0,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,1.0,10,31,301302106,24.0,1,1,0,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,2.0,10,10,301302107,18.0,2,1,0,1,0,,3,0.0,7,,0.0,0,0.0,100.0,0.0
1,2.0,10,30,301302108,18.0,2,1,0,1,0,,3,0.0,7,,0.0,0,0.0,100.0,0.0
1,2.0,10,30,301302109,18.0,2,1,0,1,0,,3,0.0,7,,0.0,0,0.0,100.0,0.0
1,14.0,1,1,301302201,0.00207,1,0,100,2,3000,,3,0.0,4,,0.0,0,1.0,14.0,0.0
1,90.0,1,1,301302202,0.00315,1,0,0,2,3000,,3,0.0,4,,0.0,0,10.5,18.0,0.0
1,6.0,1,2,301302301,0.00066,1,0,100,99,3000,,3,0.0,3,,0.0,0,1.0,6.0,0.0
1,8.0,26,301302304,301302302,0.0,2,1,0,1,0,,3,1.0,7,,0.0,0,0.0,0.05,0.0
1,8.0,26,301302305,301302303,0.0,2,1,0,1,0,,3,1.0,7,,0.0,0,0.0,0.02,0.0
1,1.0,16,2,301302304,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,1.0,16,4,301302305,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,0.0,8,5,301302401,0.0,1,0,0,3,3000,,3,0.0,12,,0.0,0,2.15,0.0,0.0
1,8.0,26,301302403,301302402,0.0,2,1,0,1,0,,3,1.0,7,,0.0,0,0.0,-3e-05,0.0
1,0.99,8,1,301302403,0.0,1,0,0,3,3000,,3,0.0,12,,0.0,0,8.0,0.0,0.0
1,100.0,17,9,301302501,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,20.0,0.0,0.0
1,1.0,10,11,301302502,20.0,2,2,0,1,0,,1,0.0,7,,0.0,0,1.0,0.0,0.0
1,100.0,17,9,301302601,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,20.0,0.0,0.0
1,1.0,10,21,301302602,20.0,2,2,0,1,0,,1,0.0,7,,0.0,0,1.0,0.0,0.0
1,1.0,10,41,301302603,20.0,2,2,0,1,0,,1,0.0,7,,0.0,0,1.0,0.0,0.0
1,100.0,17,9,301302701,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,20.0,0.0,0.0
1,1.0,10,31,301302702,20.0,2,2,0,1,0,,1,0.0,7,,0.0,0,1.0,0.0,0.0
1,23.0,1,1,301302801,0.00342,1,0,50,1,3000,,3,0.0,3,,0.0,0,1.0,23.0,0.0
1,60.0,1,1,301302802,0.0042,1,0,0,1,3000,,3,0.0,3,,0.0,0,12.25,12.0,0.0
1,100.0,17,7,301302901,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,90.0,0.0,0.0
1,100000.0,73,3,301302902,0.0,2,0,0,1,0,,3,0.0,7,,850000.0,0,90.0,0.0,0.0
1,1.0,10,1020,301302903,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,1.0,0.0,1.0
1,1.0,10,1040,301302904,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,1.0,0.0,1.0
1,20.0,46,1,301303101,0.0,1,1,100,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,7.0,26,301303101,301303102,0.0,2,1,0,1,0,,3,1.0,7,,0.0,0,0.0,0.008,0.0
1,8.0,26,301303105,301303103,0.0,2,2,0,1,0,,3,1.0,7,,0.0,0,0.0,4.0,0.0
1,8.0,26,301303106,301303104,0.0,2,2,0,1,0,,3,1.0,7,,0.0,0,0.0,4.0,0.0
1,1.0,10,11,301303105,24.0,1,1,0,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,1.0,10,31,301303106,24.0,1,1,0,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,2.0,10,10,301303107,18.0,2,1,0,1,0,,3,0.0,7,,0.0,0,0.0,100.0,0.0
1,2.0,10,30,301303108,18.0,2,1,0,1,0,,3,0.0,7,,0.0,0,0.0,100.0,0.0
1,14.0,1,1,301303201,0.00207,1,0,100,2,3000,,3,0.0,4,,0.0,0,1.0,14.0,0.0
1,6.0,1,2,301303301,0.00066,1,0,100,99,3000,,3,0.0,3,,0.0,0,1.0,6.0,0.0
1,8.0,26,301303304,301303302,0.0,2,1,0,1,0,,3,1.0,7,,0.0,0,0.0,0.05,0.0
1,8.0,26,301303305,301303303,0.0,2,1,0,1,0,,3,1.0,7,,0.0,0,0.0,0.02,0.0
1,1.0,16,2,301303304,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,150.0,16,4,301303305,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,0.0,8,5,301303401,0.0,1,0,0,3,3000,,3,0.0,12,,0.0,0,2.15,0.0,0.0
1,8.0,26,301303403,301303402,0.0,2,1,0,1,0,,3,1.0,7,,0.0,0,0.0,-3e-05,0.0
1,0.99,8,1,301303403,0.0,1,0,0,3,3000,,3,0.0,12,,0.0,0,8.0,0.0,0.0
1,100.0,17,9,301303501,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,20.0,0.0,0.0
1,1.0,10,11,301303502,20.0,2,2,0,1,0,,1,0.0,7,,0.0,0,1.0,0.0,0.0
1,100.0,17,9,301303601,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,20.0,0.0,0.0
1,1.0,10,21,301303602,20.0,2,2,0,1,0,,1,0.0,7,,0.0,0,1.0,0.0,0.0
1,1.0,10,41,301303603,20.0,2,2,0,1,0,,1,0.0,7,,0.0,0,1.0,0.0,0.0
1,100.0,17,9,301303701,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,20.0,0.0,0.0
1,1.0,10,31,301303702,20.0,2,2,0,1,0,,1,0.0,7,,0.0,0,1.0,0.0,0.0
1,23.0,1,1,301303801,0.00342,1,0,80,1,3000,,3,0.0,3,,0.0,0,1.0,23.0,0.0
