normal_atk_cast_time,visual_change_flag,motion_type,atk_type,search_area_width,unit_name,cutin_star6,move_speed,unit_id,prefab_id,comment,cutin,se_type
1.6,0,0,1,3000,强欲暴君·赌场之王,0,270,315402,315400,【物理】自私残暴的强欲暴君。通过“龙之卵”以\n暴力消灭敌人。\n\n·必杀技能会根据强欲暴君·赌场之王的物理攻击\n　力和角色的最大生命值，对前方第一名角色造成\n　一定比例的物理伤害。\n·展开屏障，极大幅度提升强欲暴君·赌场之王自\n　身的物理/魔法防御力。\n·强欲暴君·赌场之王自身的生命值低于50%时，\n　会展开更为激烈强力的攻击。\n·掷骰子，提升强欲暴君·赌场之王自身的物理攻\n　击力。根据掷出的点数，物理攻击力提升的效果\n　也会有所变化。掷出1时，小幅提升物理攻击力。\n　掷出2和3时，中幅提升物理攻击力。掷出4和\n　5时，大幅提升物理攻击力。掷出6时，极大幅\n　度提升物理攻击力。强欲暴君·赌场之王的生命\n　值低于50%时，就会使用该技能。\n·对前方第一名角色造成物理伤害（大）。,0,16
1.6,0,0,1,3000,强欲暴君·赌场之王,0,270,315403,315400,【物理】自私残暴的强欲暴君。通过“龙之卵”以\n暴力消灭敌人。\n\n·必杀技能会根据强欲暴君·赌场之王的物理攻击\n　力和角色的最大生命值，对前方第一名角色造成\n　一定比例的物理伤害。\n·展开屏障，极大幅度提升强欲暴君·赌场之王自\n　身的物理/魔法防御力。\n·强欲暴君·赌场之王自身的生命值低于50%时，\n　会展开更为激烈强力的攻击。\n·掷骰子，提升强欲暴君·赌场之王自身的物理攻\n　击力。根据掷出的点数，物理攻击力提升的效果\n　也会有所变化。掷出1时，小幅提升物理攻击力。\n　掷出2和3时，中幅提升物理攻击力。掷出4和\n　5时，大幅提升物理攻击力。掷出6时，极大幅\n　度提升物理攻击力。强欲暴君·赌场之王的生命\n　值低于50%时，就会使用该技能。\n·对前方第一名角色造成物理伤害（大）。,0,16
1.6,0,0,1,3000,强欲暴君·赌场之王,0,270,315404,315404,【模式1】无数疯狂的游戏机袭来。摇动把手后所\n显示的赌局结果是生还是死？\n\n·战斗开始时，小幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·强欲暴君·赌场之王和赌博机的所有伤害都会中\n　幅降低队伍的技能值回复量。\n·必杀技能会根据强欲暴君·赌场之王的物理攻击\n　力和角色的最大生命值，对前方第一名角色造成\n　一定比例的物理伤害。\n·战斗开始时，召唤3台赌博机，并击退敌方全体。\n　经过一定时间后，再次召唤赌博机。赌博机对前\n　方第一名角色造成物理伤害（中）。若赌博机的\n　生命值降至一定值以下，则大幅降低我方全体的\n　物理防御力和魔法防御力。\n·对前方第一名角色造成物理伤害（小）。,0,16
1.6,0,0,1,3000,强欲暴君·赌场之王,0,270,315405,315405,【模式2】傲慢的无赖男靠“龙之卵”的力量击退\n了少女们，脸上浮现出嘲弄的笑容。带着绝不屈服\n的决心，穿过那诡谲辉煌的屏障吧。\n\n·战斗开始时，小幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·展开屏障，完全防御敌人的攻击。屏障的耐久度\n　与伤害量无关，每次受到攻击都会逐渐减少耐久\n　度，受到300次攻击后，屏障就会破裂。,0,16
1.6,0,0,1,3000,强欲暴君·赌场之王,0,270,315406,315406,【模式3】赌场之王释放出秘宝的真正力量，在庞\n大贪欲的驱使下，要葬送阻挠者的生命。怪盗少女，\n立刻粉碎暴君的野心吧！\n\n·战斗开始时，小幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·强欲暴君·赌场之王的所有伤害使队伍产生的技\n　能值回复量中幅降低。\n·必杀技能会根据强欲暴君·赌场之王的物理攻击\n　力和角色的最大生命值，对前方第一名角色造成\n　一定比例的物理伤害。\n·展开屏障，极大幅度提升强欲暴君·赌场之王自\n　身的物理/魔法防御力。\n·强欲暴君·赌场之王自身的生命值低于50%时，\n　会展开更为激烈强力的攻击。\n·掷骰子，提升强欲暴君·赌场之王自身的物理攻\n　击力。根据掷出的点数，物理攻击力提升的效果\n　也会有所变化。掷出1时，小幅提升物理攻击力。\n　掷出2和3时，中幅提升物理攻击力。掷出4和\n　5时，大幅提升物理攻击力。掷出6时，极大幅\n　度提升物理攻击力。强欲暴君·赌场之王的生命\n　值低于50%时，就会使用该技能。\n·对前方第一名角色造成物理伤害（大）。,0,16
1.6,0,0,1,3000,强欲暴君·赌场之王,0,270,315407,315407,【物理】自私残暴的强欲暴君。通过“龙之卵”以\n暴力制敌。\n\n【特殊效果】\n·所有的技能伤害技能值回复量降低\n【必杀技能】\n·对前方一名敌人造成物理比例伤害\n·自身的物理攻击力越高：伤害越大\n【技能1】\n·提升自身物理/魔法防御力\n【技能2】\n·掷骰子\n·提升自身物理攻击力\n·点数越大：效果量越高\n【普通攻击】\n·对前方一名敌人造成物理伤害\n【生命值不足40%时发动】\n·提升自身物理攻击力\n·改变行动模式,0,16
2.0,0,0,1,3000,滴水嘴兽,0,270,315500,315500,【物理】坚守已故主君命令的沙岩像。用愈发猛烈\n的攻击将冒险者逼入绝境。\n\n·必杀技能会对敌方全体造成物理伤害（小）。该\n　技能造成的伤害不会回复技能值。\n·对距离最近的一名敌人造成物理伤害（小）。,0,16
2.0,0,0,1,3000,滴水嘴兽,0,270,315501,315500,【物理】坚守已故主君命令的沙岩像。用愈发猛烈\n的攻击将冒险者逼入绝境。\n\n·必杀技能会对敌方全体造成物理伤害（小）。该\n　技能造成的伤害不会回复技能值。\n·对自身附近的三名敌人造成物理伤害（小），小\n　幅提升自身的物理攻击力。\n·对距离最近的一名敌人造成物理伤害（小）。,0,16
2.0,0,0,1,3000,滴水嘴兽,0,270,315502,315500,【物理】坚守已故主君命令的沙岩像。用愈发猛烈\n的攻击将冒险者逼入绝境。\n\n·战斗开始时，小幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·必杀技能会对敌方全体造成物理伤害（中）。该\n　技能造成的伤害不会回复技能值。\n·对自身附近的三名敌人造成物理伤害（小），小\n　幅提升自身的物理攻击力。\n·中幅降低敌方全体的物理防御力。\n·对距离最近的一名敌人造成物理伤害（中）。,0,16
2.0,0,0,1,3000,滴水嘴兽,0,270,315503,315500,【物理】坚守已故主君命令的沙岩像。用愈发猛烈\n的攻击将冒险者逼入绝境。\n\n·战斗开始时，小幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·必杀技能会对敌方全体造成物理伤害（大）。该\n　技能造成的伤害不会回复技能值。\n·对自身附近的三名敌人造成物理伤害（中），中\n　幅提升自身的物理攻击力。\n·大幅降低敌方全体的物理防御力。\n·对距离最近的一名敌人造成物理伤害（大）。\n·滴水嘴兽自身的生命值低于50%时，会展开更\n　为激烈凶暴的攻击。,0,16
2.0,0,0,1,3000,滴水嘴兽,0,270,315504,315503,【物理】坚守已故主君命令的沙岩像。用愈发猛烈\n的攻击将冒险者逼入绝境。\n\n·战斗开始时，中幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·必杀技能会对敌方全体造成物理伤害（特大）。\n　该技能造成的伤害不会回复技能值。\n·对自身附近的三名敌人造成物理伤害（大），中\n　幅提升自身的物理攻击力。\n·大幅降低敌方全体的物理防御力。\n·对距离最近的一名敌人造成物理伤害（大）。\n·滴水嘴兽自身的生命值低于50%时，会展开更\n　为激烈凶暴的攻击。,0,16
2.0,0,0,2,3000,法师滴水嘴兽,0,270,315600,315600,【魔法】坚守已故主君命令的魔矿石像。用愈发猛\n烈的攻击将冒险者逼入绝境。\n\n·必杀技能会对敌方全体造成魔法伤害（小）。该\n　技能造成的伤害不会回复技能值。\n·对距离最近的一名敌人造成魔法伤害（小）。,0,16
2.0,0,0,2,3000,法师滴水嘴兽,0,270,315601,315600,【魔法】坚守已故主君命令的魔矿石像。用愈发猛\n烈的攻击将冒险者逼入绝境。\n\n·必杀技能会对敌方全体造成魔法伤害（小）。该\n　技能造成的伤害不会回复技能值。\n·对自身附近的三名敌人造成魔法伤害（小），小\n　幅提升自身的魔法攻击力。\n·对距离最近的一名敌人造成魔法伤害（小）。,0,16
2.0,0,0,2,3000,法师滴水嘴兽,0,270,315602,315600,【魔法】坚守已故主君命令的魔矿石像。用愈发猛\n烈的攻击将冒险者逼入绝境。\n\n·战斗开始时，小幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·必杀技能会对敌方全体造成魔法伤害（中）。该\n　技能造成的伤害不会回复技能值。\n·对自身附近的三名敌人造成魔法伤害（小），小\n　幅提升自身的魔法攻击力。\n·中幅降低敌方全体的魔法防御力。\n·对距离最近的一名敌人造成魔法伤害（中）。,0,16
2.0,0,0,2,3000,法师滴水嘴兽,0,270,315603,315600,【魔法】坚守已故主君命令的魔矿石像。用愈发猛\n烈的攻击将冒险者逼入绝境。\n\n·战斗开始时，小幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·必杀技能会对敌方全体造成魔法伤害（大）。该\n　技能造成的伤害不会回复技能值。\n·对自身附近的三名敌人造成魔法伤害（中），中\n　幅提升自身的魔法攻击力。\n·大幅降低敌方全体的魔法防御力。\n·对距离最近的一名敌人造成魔法伤害（大）。\n·法师滴水嘴兽自身的生命值低于50%时，会展\n　开更为激烈凶暴的攻击。,0,16
2.0,0,0,2,3000,法师滴水嘴兽,0,270,315604,315603,【魔法】坚守已故主君命令的魔矿石像。用愈发猛\n烈的攻击将冒险者逼入绝境。\n\n·战斗开始时，中幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·必杀技能会对敌方全体造成魔法伤害（特大）。\n　该技能造成的伤害不会回复技能值。\n·对自身附近的三名敌人造成魔法伤害（大），中\n　幅提升自身的魔法攻击力。\n·大幅降低敌方全体的魔法防御力。\n·对距离最近的一名敌人造成魔法伤害（大）。\n·法师滴水嘴兽自身的生命值低于50%时，会展\n　开更为激烈凶暴的攻击。,0,16
2.0,0,0,1,3000,持盾滴水嘴兽,0,270,315700,315700,【物理】坚守已故主君命令的钢像。以坚固的躯体\n抵挡冒险者的武器。\n\n·必杀技能会小幅提升自身的物理防御力和魔法防\n　御力。\n·对距离最近的一名敌人造成物理伤害（小）。,0,16
2.0,0,0,1,3000,持盾滴水嘴兽,0,270,315701,315700,【物理】坚守已故主君命令的钢像。以坚固的躯体\n抵挡冒险者的武器。\n\n·必杀技能会小幅提升自身的物理防御力和魔法防\n　御力。\n·大幅降低敌方全体的物理攻击力和魔法攻击力。\n·对距离最近的一名敌人造成物理伤害（小）。,0,16
