hp_recovery_rate,promotion_level,magic_def,energy_recovery_rate,dodge,hp,wave_hp_recovery,physical_penetrate,life_steal,physical_critical,magic_critical,magic_penetrate,def,energy_reduce_rate,unit_id,magic_str,atk,accuracy,wave_energy_recovery
0.0,2,2.0,0.0,0.0,55.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,124101,23.0,0.0,0.0,0.0
0.0,3,8.0,0.0,0.0,150.0,125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,124101,81.0,0.0,0.0,0.0
10.0,4,17.0,0.0,0.0,325.0,175.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,124101,172.0,0.0,0.0,5.0
10.0,5,33.0,0.0,0.0,505.0,175.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,124101,349.0,0.0,0.0,15.0
25.0,6,52.0,0.0,0.0,1035.0,175.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,124101,522.0,0.0,0.0,15.0
30.0,7,66.0,0.0,0.0,1395.0,175.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,124101,790.0,0.0,0.0,85.0
75.0,8,88.0,4.0,0.0,1675.0,175.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,124101,1089.0,0.0,0.0,85.0
110.0,9,109.0,9.0,0.0,2130.0,175.0,0.0,0.0,0.0,6.0,0.0,25.0,5.0,124101,1389.0,0.0,0.0,100.0
115.0,10,126.0,14.0,0.0,2490.0,395.0,0.0,0.0,0.0,30.0,0.0,28.0,10.0,124101,1758.0,0.0,0.0,135.0
129.0,11,145.0,14.0,0.0,2910.0,735.0,0.0,0.0,0.0,53.0,0.0,35.0,10.0,124101,2159.0,0.0,0.0,151.0
138.0,12,171.0,17.0,0.0,3430.0,955.0,0.0,0.0,0.0,63.0,0.0,56.0,12.0,124101,2471.0,0.0,0.0,177.0
140.0,13,209.0,20.0,0.0,3810.0,1175.0,0.0,0.0,0.0,63.0,0.0,94.0,14.0,124101,2705.0,0.0,0.0,199.0
146.0,14,251.0,20.0,0.0,3990.0,1295.0,0.0,0.0,0.0,71.0,0.0,133.0,16.0,124101,2982.0,0.0,0.0,199.0
151.0,15,293.0,20.0,0.0,4130.0,1395.0,0.0,0.0,0.0,81.0,0.0,168.0,18.0,124101,3310.0,0.0,0.0,199.0
157.0,16,336.0,20.0,0.0,4330.0,1495.0,0.0,0.0,0.0,81.0,0.0,208.0,18.0,124101,3658.0,0.0,0.0,199.0
158.0,17,384.0,20.0,3.0,4510.0,1495.0,0.0,0.0,0.0,81.0,0.0,250.0,18.0,124101,4008.0,0.0,0.0,214.0
158.0,18,441.0,20.0,6.0,4915.0,1495.0,0.0,0.0,0.0,81.0,0.0,295.0,18.0,124101,4353.0,0.0,0.0,229.0
158.0,19,506.0,20.0,6.0,5560.0,1590.0,0.0,0.0,0.0,81.0,0.0,349.0,18.0,124101,4719.0,0.0,0.0,229.0
158.0,20,568.0,20.0,6.0,6145.0,1685.0,0.0,0.0,0.0,93.0,0.0,406.0,18.0,124101,5176.0,0.0,0.0,229.0
158.0,21,646.0,20.0,6.0,6765.0,1685.0,0.0,0.0,0.0,93.0,0.0,472.0,18.0,124101,5618.0,0.0,0.0,229.0
158.0,22,725.0,20.0,6.0,8080.0,1685.0,0.0,0.0,0.0,93.0,0.0,541.0,18.0,124101,6142.0,0.0,0.0,229.0
158.0,23,810.0,20.0,6.0,9855.0,1685.0,0.0,0.0,0.0,93.0,0.0,619.0,18.0,124101,6707.0,0.0,0.0,229.0
158.0,24,901.0,20.0,6.0,11380.0,1685.0,0.0,0.0,0.0,93.0,0.0,704.0,18.0,124101,7347.0,0.0,0.0,229.0
158.0,25,987.0,20.0,6.0,12675.0,1685.0,0.0,0.0,0.0,103.0,0.0,784.0,18.0,124101,8212.0,0.0,0.0,229.0
158.0,26,1062.0,20.0,6.0,13965.0,1685.0,0.0,0.0,0.0,118.0,0.0,853.0,18.0,124101,9328.0,0.0,0.0,229.0
158.0,27,1132.0,20.0,6.0,15535.0,1685.0,0.0,0.0,0.0,128.0,0.0,920.0,18.0,124101,10563.0,0.0,0.0,229.0
158.0,28,1203.0,20.0,6.0,17300.0,1685.0,0.0,0.0,0.0,138.0,0.0,990.0,18.0,124101,11885.0,0.0,0.0,229.0
158.0,29,1279.0,20.0,6.0,19295.0,1685.0,0.0,0.0,0.0,148.0,0.0,1066.0,18.0,124101,13290.0,0.0,0.0,229.0
158.0,30,1360.0,20.0,6.0,21525.0,1685.0,0.0,0.0,0.0,158.0,0.0,1147.0,18.0,124101,14765.0,0.0,0.0,229.0
158.0,31,1443.0,20.0,6.0,23915.0,1685.0,0.0,0.0,0.0,168.0,0.0,1230.0,18.0,124101,16312.0,0.0,0.0,229.0
158.0,32,1528.0,20.0,6.0,26460.0,1685.0,0.0,0.0,0.0,178.0,0.0,1315.0,18.0,124101,17930.0,0.0,0.0,229.0
158.0,33,1582.0,20.0,6.0,28070.0,1685.0,0.0,0.0,0.0,195.0,0.0,1369.0,18.0,124101,20100.0,0.0,0.0,229.0
158.0,34,1604.0,20.0,6.0,28670.0,1685.0,0.0,0.0,0.0,219.0,0.0,1391.0,18.0,124101,22860.0,0.0,0.0,229.0
158.0,35,1626.0,20.0,6.0,29270.0,1685.0,0.0,0.0,0.0,243.0,0.0,1413.0,18.0,124101,25750.0,0.0,0.0,229.0
158.0,36,1649.0,20.0,6.0,29870.0,1685.0,0.0,0.0,0.0,267.0,0.0,1436.0,18.0,124101,28741.0,0.0,0.0,229.0
158.0,37,1673.0,20.0,6.0,30470.0,1685.0,0.0,0.0,0.0,291.0,0.0,1460.0,18.0,124101,31831.0,0.0,0.0,229.0
158.0,38,1697.0,20.0,6.0,31070.0,1685.0,0.0,0.0,0.0,315.0,0.0,1484.0,18.0,124101,35029.0,0.0,0.0,229.0
0.0,2,0.0,0.0,0.0,95.0,75.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,124201,0.0,15.0,0.0,0.0
0.0,3,2.0,0.0,0.0,365.0,150.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,124201,0.0,53.0,0.0,0.0
0.0,4,4.0,0.0,0.0,930.0,175.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,124201,0.0,126.0,0.0,0.0
0.0,5,10.0,0.0,6.0,1590.0,175.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,124201,0.0,209.0,0.0,0.0
0.0,6,15.0,0.0,6.0,2810.0,265.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,124201,0.0,334.0,0.0,0.0
0.0,7,26.0,0.0,6.0,3915.0,500.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,124201,0.0,502.0,0.0,0.0
0.0,8,48.0,0.0,6.0,5140.0,500.0,0.0,4.0,0.0,0.0,0.0,94.0,0.0,124201,0.0,626.0,0.0,15.0
15.0,9,62.0,9.0,11.0,6320.0,500.0,0.0,4.0,10.0,0.0,0.0,111.0,0.0,124201,10.0,819.0,0.0,30.0
15.0,10,87.0,18.0,11.0,7490.0,900.0,0.0,6.0,20.0,0.0,0.0,133.0,0.0,124201,20.0,1009.0,0.0,30.0
15.0,11,99.0,18.0,11.0,8410.0,900.0,0.0,11.0,52.0,0.0,0.0,150.0,0.0,124201,20.0,1377.0,3.0,30.0
35.0,12,123.0,18.0,16.0,9170.0,1000.0,0.0,11.0,62.0,0.0,0.0,176.0,0.0,124201,20.0,1635.0,9.0,30.0
37.0,13,146.0,18.0,18.0,9750.0,1100.0,0.0,11.0,72.0,0.0,0.0,211.0,0.0,124201,20.0,1954.0,12.0,38.0
39.0,14,178.0,18.0,18.0,10220.0,1100.0,0.0,11.0,86.0,0.0,0.0,253.0,3.0,124201,20.0,2236.0,12.0,46.0
39.0,15,210.0,18.0,18.0,10440.0,1200.0,0.0,11.0,100.0,0.0,0.0,284.0,5.0,124201,20.0,2621.0,15.0,58.0
39.0,16,247.0,18.0,20.0,10730.0,1350.0,0.0,11.0,124.0,0.0,0.0,321.0,5.0,124201,20.0,2989.0,15.0,58.0
39.0,17,289.0,18.0,23.0,11155.0,1400.0,0.0,11.0,154.0,0.0,0.0,369.0,5.0,124201,20.0,3309.0,15.0,58.0
39.0,18,331.0,18.0,26.0,11715.0,1400.0,0.0,11.0,191.0,0.0,0.0,422.0,5.0,124201,20.0,3667.0,15.0,58.0
39.0,19,379.0,18.0,26.0,12340.0,1495.0,0.0,11.0,232.0,0.0,0.0,479.0,5.0,124201,20.0,4074.0,15.0,73.0
39.0,20,433.0,18.0,26.0,12850.0,1590.0,0.0,11.0,270.0,0.0,0.0,540.0,5.0,124201,20.0,4525.0,15.0,108.0
39.0,21,490.0,18.0,26.0,13465.0,1590.0,0.0,11.0,306.0,0.0,0.0,605.0,5.0,124201,20.0,5028.0,15.0,148.0
39.0,22,556.0,18.0,26.0,14570.0,1590.0,0.0,11.0,340.0,0.0,0.0,677.0,5.0,124201,20.0,5577.0,15.0,188.0
39.0,23,637.0,18.0,26.0,15910.0,1590.0,0.0,11.0,370.0,0.0,0.0,762.0,5.0,124201,20.0,6144.0,15.0,208.0
39.0,24,726.0,18.0,26.0,17010.0,1590.0,0.0,11.0,402.0,0.0,0.0,860.0,5.0,124201,20.0,6760.0,15.0,208.0
39.0,25,818.0,18.0,26.0,18520.0,1590.0,0.0,11.0,432.0,0.0,0.0,965.0,5.0,124201,20.0,7442.0,15.0,208.0
39.0,26,904.0,18.0,26.0,20185.0,1590.0,0.0,11.0,456.0,0.0,0.0,1052.0,5.0,124201,20.0,8375.0,15.0,208.0
39.0,27,979.0,18.0,26.0,21585.0,1590.0,0.0,11.0,480.0,0.0,0.0,1120.0,5.0,124201,20.0,9597.0,15.0,208.0
39.0,28,1052.0,18.0,26.0,23150.0,1590.0,0.0,11.0,504.0,0.0,0.0,1191.0,5.0,124201,20.0,10924.0,15.0,208.0
39.0,29,1135.0,18.0,26.0,27035.0,1590.0,0.0,11.0,519.0,0.0,0.0,1274.0,5.0,124201,20.0,12049.0,15.0,208.0
39.0,30,1229.0,18.0,26.0,33310.0,1590.0,0.0,11.0,525.0,0.0,0.0,1368.0,5.0,124201,20.0,12945.0,15.0,208.0
39.0,31,1327.0,18.0,26.0,39875.0,1590.0,0.0,11.0,531.0,0.0,0.0,1466.0,5.0,124201,20.0,13878.0,15.0,208.0
39.0,32,1428.0,18.0,26.0,46910.0,1590.0,0.0,11.0,537.0,0.0,0.0,1567.0,5.0,124201,20.0,14838.0,15.0,208.0
39.0,33,1531.0,18.0,26.0,54660.0,1590.0,0.0,11.0,543.0,0.0,0.0,1670.0,5.0,124201,20.0,15843.0,15.0,208.0
39.0,34,1636.0,18.0,26.0,63190.0,1590.0,0.0,11.0,549.0,0.0,0.0,1775.0,5.0,124201,20.0,16904.0,15.0,208.0
39.0,35,1742.0,18.0,26.0,72430.0,1590.0,0.0,11.0,555.0,0.0,0.0,1881.0,5.0,124201,20.0,18003.0,15.0,208.0
39.0,36,1849.0,18.0,26.0,82230.0,1590.0,0.0,11.0,561.0,0.0,0.0,1988.0,5.0,124201,20.0,19139.0,15.0,208.0
39.0,37,1958.0,18.0,26.0,92495.0,1590.0,0.0,11.0,567.0,0.0,0.0,2097.0,5.0,124201,20.0,20312.0,15.0,208.0
39.0,38,2068.0,18.0,26.0,103250.0,1590.0,0.0,11.0,573.0,0.0,0.0,2207.0,5.0,124201,20.0,21523.0,15.0,208.0
0.0,2,3.0,0.0,0.0,55.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124501,26.0,0.0,0.0,0.0
0.0,3,7.0,0.0,0.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124501,94.0,0.0,0.0,0.0
10.0,4,14.0,0.0,0.0,270.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,124501,214.0,0.0,0.0,0.0
10.0,5,29.0,0.0,0.0,450.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,124501,405.0,0.0,0.0,0.0
10.0,6,42.0,0.0,0.0,800.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,124501,634.0,0.0,0.0,50.0
15.0,7,56.0,0.0,0.0,1395.0,100.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,124501,894.0,0.0,0.0,85.0
45.0,8,66.0,4.0,0.0,1560.0,100.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,124501,1255.0,0.0,0.0,120.0
60.0,9,79.0,9.0,0.0,1865.0,100.0,0.0,2.0,0.0,16.0,0.0,14.0,0.0,124501,1615.0,0.0,0.0,155.0
60.0,10,95.0,14.0,0.0,2225.0,520.0,0.0,3.0,0.0,45.0,0.0,15.0,0.0,124501,2003.0,0.0,0.0,190.0
60.0,11,105.0,14.0,0.0,2485.0,740.0,0.0,4.0,0.0,90.0,0.0,18.0,5.0,124501,2456.0,0.0,0.0,206.0
60.0,12,115.0,14.0,0.0,2625.0,740.0,0.0,4.0,0.0,145.0,0.0,21.0,13.0,124501,2922.0,0.0,0.0,242.0
60.0,13,127.0,16.0,0.0,2865.0,740.0,0.0,4.0,0.0,205.0,0.0,29.0,16.0,124501,3403.0,0.0,0.0,262.0
60.0,14,144.0,18.0,0.0,3005.0,860.0,0.0,4.0,0.0,269.0,0.0,39.0,16.0,124501,3895.0,0.0,0.0,284.0
64.0,15,162.0,20.0,0.0,3095.0,980.0,0.0,4.0,0.0,325.0,0.0,53.0,16.0,124501,4406.0,0.0,0.0,294.0
64.0,16,179.0,22.0,0.0,3125.0,980.0,0.0,4.0,0.0,384.0,0.0,66.0,16.0,124501,4974.0,0.0,0.0,314.0
64.0,17,196.0,22.0,0.0,3125.0,980.0,0.0,4.0,0.0,459.0,0.0,75.0,16.0,124501,5602.0,0.0,0.0,344.0
64.0,18,214.0,22.0,0.0,3125.0,980.0,0.0,4.0,0.0,563.0,0.0,85.0,16.0,124501,6284.0,0.0,0.0,354.0
64.0,19,230.0,22.0,0.0,3125.0,980.0,0.0,4.0,0.0,692.0,0.0,96.0,16.0,124501,7060.0,0.0,0.0,354.0
64.0,20,251.0,22.0,0.0,3125.0,980.0,0.0,4.0,0.0,830.0,0.0,111.0,16.0,124501,7878.0,0.0,0.0,354.0
64.0,21,262.0,22.0,0.0,3125.0,1080.0,0.0,4.0,0.0,1011.0,0.0,121.0,16.0,124501,8817.0,0.0,0.0,354.0
64.0,22,277.0,22.0,0.0,3125.0,1180.0,0.0,4.0,0.0,1203.0,0.0,132.0,16.0,124501,9900.0,0.0,0.0,354.0
64.0,23,300.0,22.0,0.0,3125.0,1180.0,0.0,4.0,0.0,1352.0,0.0,143.0,16.0,124501,11161.0,0.0,0.0,354.0
64.0,24,325.0,22.0,0.0,3125.0,1180.0,0.0,4.0,0.0,1468.0,0.0,155.0,16.0,124501,12553.0,0.0,0.0,354.0
64.0,25,342.0,22.0,0.0,3125.0,1180.0,0.0,4.0,0.0,1560.0,0.0,167.0,16.0,124501,14168.0,0.0,0.0,354.0
64.0,26,359.0,22.0,0.0,3585.0,1180.0,0.0,4.0,0.0,1604.0,0.0,179.0,16.0,124501,15925.0,0.0,0.0,354.0
64.0,27,376.0,22.0,0.0,4045.0,1180.0,0.0,4.0,0.0,1630.0,0.0,191.0,16.0,124501,17810.0,0.0,0.0,354.0
64.0,28,389.0,22.0,0.0,4045.0,1180.0,0.0,4.0,0.0,1656.0,0.0,202.0,16.0,124501,19900.0,0.0,0.0,354.0
64.0,29,398.0,22.0,0.0,4505.0,1180.0,0.0,4.0,0.0,1683.0,0.0,211.0,16.0,124501,22133.0,0.0,0.0,354.0
64.0,30,406.0,22.0,0.0,4965.0,1180.0,0.0,4.0,0.0,1711.0,0.0,219.0,16.0,124501,24520.0,0.0,0.0,354.0
64.0,31,418.0,22.0,0.0,4965.0,1180.0,0.0,4.0,0.0,1744.0,0.0,231.0,16.0,124501,27022.0,0.0,0.0,354.0
64.0,32,430.0,22.0,0.0,4965.0,1180.0,0.0,4.0,0.0,1777.0,0.0,243.0,16.0,124501,29634.0,0.0,0.0,354.0
64.0,33,438.0,22.0,0.0,5465.0,1180.0,0.0,4.0,0.0,1804.0,0.0,251.0,16.0,124501,32380.0,0.0,0.0,354.0
64.0,34,446.0,22.0,0.0,6465.0,1180.0,0.0,4.0,0.0,1830.0,0.0,259.0,16.0,124501,35234.0,0.0,0.0,354.0
64.0,35,454.0,22.0,0.0,6965.0,1180.0,0.0,4.0,0.0,1856.0,0.0,267.0,16.0,124501,38273.0,0.0,0.0,354.0
64.0,36,462.0,22.0,0.0,6965.0,1180.0,0.0,4.0,0.0,1882.0,0.0,275.0,16.0,124501,41478.0,0.0,0.0,354.0
64.0,37,471.0,22.0,0.0,7465.0,1180.0,0.0,4.0,0.0,1908.0,0.0,284.0,16.0,124501,44727.0,0.0,0.0,354.0
64.0,38,481.0,22.0,0.0,8465.0,1180.0,0.0,4.0,0.0,1934.0,0.0,294.0,16.0,124501,48013.0,0.0,0.0,354.0
0.0,2,2.0,0.0,0.0,55.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,124601,23.0,0.0,0.0,0.0
0.0,3,8.0,0.0,0.0,150.0,125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,124601,81.0,0.0,0.0,0.0
10.0,4,17.0,0.0,0.0,325.0,175.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,124601,172.0,0.0,0.0,5.0
10.0,5,33.0,0.0,0.0,505.0,175.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,124601,349.0,0.0,0.0,15.0
25.0,6,52.0,0.0,0.0,1035.0,175.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,124601,522.0,0.0,0.0,15.0
30.0,7,66.0,0.0,0.0,1395.0,175.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,124601,790.0,0.0,0.0,85.0
75.0,8,88.0,4.0,0.0,1675.0,175.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,124601,1089.0,0.0,0.0,85.0
110.0,9,109.0,9.0,0.0,2130.0,175.0,0.0,0.0,0.0,6.0,0.0,25.0,5.0,124601,1389.0,0.0,0.0,100.0
115.0,10,126.0,14.0,0.0,2490.0,395.0,0.0,0.0,0.0,30.0,0.0,28.0,10.0,124601,1758.0,0.0,0.0,135.0
129.0,11,145.0,14.0,0.0,2910.0,735.0,0.0,0.0,0.0,53.0,0.0,35.0,10.0,124601,2159.0,0.0,0.0,151.0
135.0,12,170.0,17.0,0.0,3270.0,955.0,0.0,0.0,0.0,70.0,0.0,52.0,14.0,124601,2496.0,0.0,0.0,177.0
137.0,13,200.0,17.0,0.0,3430.0,1075.0,0.0,0.0,0.0,86.0,0.0,78.0,19.0,124601,2836.0,0.0,0.0,199.0
141.0,14,237.0,17.0,0.0,3690.0,1195.0,0.0,0.0,0.0,96.0,0.0,106.0,21.0,124601,3176.0,0.0,0.0,211.0
150.0,15,271.0,17.0,0.0,3890.0,1415.0,0.0,0.0,0.0,110.0,0.0,133.0,21.0,124601,3572.0,0.0,0.0,211.0
156.0,16,299.0,17.0,0.0,4050.0,1415.0,0.0,0.0,0.0,139.0,0.0,161.0,21.0,124601,4038.0,0.0,0.0,211.0
157.0,17,334.0,17.0,3.0,4110.0,1415.0,0.0,0.0,0.0,187.0,0.0,184.0,21.0,124601,4525.0,0.0,0.0,211.0
157.0,18,379.0,17.0,3.0,4455.0,1415.0,0.0,0.0,0.0,217.0,0.0,217.0,21.0,124601,4989.0,0.0,0.0,221.0
157.0,19,431.0,17.0,3.0,5100.0,1510.0,0.0,0.0,0.0,242.0,0.0,258.0,21.0,124601,5460.0,0.0,0.0,221.0
157.0,20,478.0,17.0,3.0,5685.0,1510.0,0.0,0.0,0.0,278.0,0.0,300.0,21.0,124601,6049.0,0.0,0.0,221.0
157.0,21,540.0,17.0,3.0,6270.0,1510.0,0.0,0.0,0.0,313.0,0.0,349.0,21.0,124601,6625.0,0.0,0.0,221.0
157.0,22,602.0,17.0,3.0,7475.0,1610.0,0.0,0.0,0.0,349.0,0.0,401.0,21.0,124601,7289.0,0.0,0.0,221.0
157.0,23,668.0,17.0,3.0,8935.0,1610.0,0.0,0.0,0.0,379.0,0.0,460.0,21.0,124601,8049.0,0.0,0.0,221.0
157.0,24,743.0,17.0,3.0,10460.0,1610.0,0.0,0.0,0.0,379.0,0.0,521.0,21.0,124601,8890.0,0.0,0.0,221.0
157.0,25,804.0,17.0,3.0,11755.0,1610.0,0.0,0.0,0.0,404.0,0.0,575.0,21.0,124601,9996.0,0.0,0.0,221.0
157.0,26,853.0,17.0,3.0,12750.0,1610.0,0.0,0.0,0.0,431.0,0.0,618.0,21.0,124601,11393.0,0.0,0.0,221.0
157.0,27,897.0,17.0,3.0,13865.0,1610.0,0.0,0.0,0.0,448.0,0.0,659.0,21.0,124601,12933.0,0.0,0.0,221.0
157.0,28,941.0,17.0,3.0,15085.0,1610.0,0.0,0.0,0.0,465.0,0.0,702.0,21.0,124601,14579.0,0.0,0.0,221.0
157.0,29,989.0,17.0,3.0,16460.0,1610.0,0.0,0.0,0.0,482.0,0.0,750.0,21.0,124601,16327.0,0.0,0.0,221.0
157.0,30,1040.0,17.0,3.0,17915.0,1610.0,0.0,0.0,0.0,500.0,0.0,801.0,21.0,124601,18182.0,0.0,0.0,221.0
157.0,31,1092.0,17.0,3.0,19450.0,1610.0,0.0,0.0,0.0,518.0,0.0,853.0,21.0,124601,20127.0,0.0,0.0,221.0
157.0,32,1145.0,17.0,3.0,21060.0,1610.0,0.0,0.0,0.0,536.0,0.0,906.0,21.0,124601,22162.0,0.0,0.0,221.0
157.0,33,1199.0,17.0,3.0,22840.0,1610.0,0.0,0.0,0.0,554.0,0.0,960.0,21.0,124601,24313.0,0.0,0.0,221.0
157.0,34,1255.0,17.0,3.0,24860.0,1610.0,0.0,0.0,0.0,571.0,0.0,1016.0,21.0,124601,26580.0,0.0,0.0,221.0
157.0,35,1311.0,17.0,3.0,27050.0,1610.0,0.0,0.0,0.0,588.0,0.0,1072.0,21.0,124601,28958.0,0.0,0.0,221.0
157.0,36,1368.0,17.0,3.0,29410.0,1610.0,0.0,0.0,0.0,605.0,0.0,1129.0,21.0,124601,31418.0,0.0,0.0,221.0
157.0,37,1427.0,17.0,3.0,31845.0,1610.0,0.0,0.0,0.0,622.0,0.0,1188.0,21.0,124601,33959.0,0.0,0.0,221.0
157.0,38,1486.0,17.0,3.0,34445.0,1610.0,0.0,0.0,0.0,639.0,0.0,1247.0,21.0,124601,36589.0,0.0,0.0,221.0
0.0,2,0.0,0.0,0.0,60.0,50.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,124701,0.0,26.0,0.0,0.0
0.0,3,1.0,0.0,0.0,330.0,100.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,124701,0.0,77.0,0.0,0.0
0.0,4,1.0,0.0,0.0,675.0,160.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,124701,0.0,200.0,0.0,10.0
10.0,5,4.0,0.0,3.0,1215.0,160.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,124701,0.0,338.0,0.0,30.0
10.0,6,6.0,0.0,3.0,2080.0,340.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,124701,0.0,541.0,0.0,30.0
10.0,7,8.0,0.0,3.0,3050.0,810.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,124701,0.0,788.0,0.0,30.0
10.0,8,10.0,0.0,3.0,3875.0,1045.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,124701,0.0,1113.0,0.0,45.0
10.0,9,14.0,9.0,3.0,4805.0,1445.0,0.0,0.0,20.0,0.0,0.0,68.0,0.0,124701,0.0,1426.0,0.0,60.0
20.0,10,22.0,18.0,3.0,5195.0,1445.0,0.0,5.0,50.0,0.0,0.0,77.0,0.0,124701,0.0,1827.0,0.0,85.0
30.0,11,38.0,18.0,5.0,5705.0,1445.0,0.0,8.0,88.0,0.0,0.0,89.0,0.0,124701,0.0,2186.0,13.0,85.0
30.0,12,50.0,18.0,5.0,6495.0,1445.0,0.0,8.0,130.0,0.0,0.0,103.0,0.0,124701,0.0,2588.0,29.0,85.0
30.0,13,60.0,21.0,5.0,6985.0,1445.0,0.0,8.0,163.0,0.0,0.0,117.0,0.0,124701,0.0,3033.0,42.0,118.0
30.0,14,74.0,21.0,5.0,7415.0,1445.0,0.0,8.0,204.0,0.0,0.0,135.0,1.0,124701,0.0,3513.0,42.0,151.0
30.0,15,89.0,21.0,5.0,7785.0,1445.0,0.0,8.0,270.0,0.0,0.0,154.0,1.0,124701,0.0,4040.0,42.0,151.0
30.0,16,109.0,21.0,5.0,8005.0,1445.0,0.0,8.0,351.0,0.0,0.0,169.0,1.0,124701,0.0,4588.0,45.0,163.0
30.0,17,141.0,21.0,5.0,8375.0,1445.0,0.0,8.0,439.0,0.0,0.0,184.0,1.0,124701,0.0,5111.0,48.0,163.0
30.0,18,176.0,21.0,5.0,8860.0,1445.0,0.0,8.0,543.0,0.0,0.0,199.0,1.0,124701,0.0,5684.0,48.0,163.0
30.0,19,205.0,21.0,5.0,9305.0,1445.0,0.0,8.0,662.0,0.0,0.0,220.0,1.0,124701,0.0,6362.0,48.0,163.0
30.0,20,235.0,21.0,5.0,9630.0,1445.0,0.0,8.0,781.0,0.0,0.0,243.0,1.0,124701,0.0,7135.0,48.0,163.0
30.0,21,259.0,21.0,5.0,9915.0,1445.0,0.0,8.0,912.0,0.0,0.0,261.0,1.0,124701,0.0,8059.0,48.0,163.0
30.0,22,272.0,21.0,5.0,10130.0,1445.0,0.0,8.0,1030.0,0.0,0.0,277.0,1.0,124701,0.0,9242.0,48.0,163.0
30.0,23,291.0,21.0,5.0,10475.0,1445.0,0.0,8.0,1101.0,0.0,0.0,301.0,1.0,124701,0.0,10532.0,48.0,163.0
30.0,24,313.0,21.0,5.0,11155.0,1445.0,0.0,8.0,1162.0,0.0,0.0,324.0,1.0,124701,0.0,11893.0,48.0,163.0
30.0,25,332.0,21.0,5.0,11675.0,1445.0,0.0,8.0,1225.0,0.0,0.0,338.0,1.0,124701,0.0,13491.0,48.0,163.0
30.0,26,341.0,21.0,5.0,12500.0,1445.0,0.0,8.0,1264.0,0.0,0.0,344.0,1.0,124701,0.0,15302.0,48.0,163.0
30.0,27,348.0,21.0,5.0,13745.0,1445.0,0.0,8.0,1288.0,0.0,0.0,349.0,1.0,124701,0.0,17198.0,48.0,163.0
30.0,28,355.0,21.0,5.0,14990.0,1445.0,0.0,8.0,1312.0,0.0,0.0,354.0,1.0,124701,0.0,19222.0,48.0,163.0
30.0,29,360.0,21.0,5.0,16235.0,1445.0,0.0,8.0,1337.0,0.0,0.0,359.0,1.0,124701,0.0,21420.0,48.0,163.0
30.0,30,380.0,21.0,5.0,17215.0,1445.0,0.0,8.0,1363.0,0.0,0.0,379.0,1.0,124701,0.0,23642.0,48.0,163.0
30.0,31,400.0,21.0,5.0,18195.0,1445.0,0.0,8.0,1389.0,0.0,0.0,399.0,1.0,124701,0.0,25973.0,48.0,163.0
30.0,32,405.0,21.0,5.0,19540.0,1445.0,0.0,8.0,1415.0,0.0,0.0,404.0,1.0,124701,0.0,28524.0,48.0,163.0
30.0,33,405.0,21.0,5.0,21190.0,1445.0,0.0,8.0,1440.0,0.0,0.0,404.0,1.0,124701,0.0,31185.0,48.0,163.0
30.0,34,420.0,21.0,5.0,22675.0,1445.0,0.0,8.0,1464.0,0.0,0.0,419.0,1.0,124701,0.0,33878.0,48.0,163.0
30.0,35,435.0,21.0,5.0,24160.0,1445.0,0.0,8.0,1488.0,0.0,0.0,434.0,1.0,124701,0.0,36750.0,48.0,163.0
